,Date,real_b,predict_b,se_b,real_g,predict_g,se_g,Iftrad
308,2017/7/16,1931.2143,2088.716412,56.71052614,,1230.856351,12.08612119,FALSE
309,2017/7/17,1910.96,1930.977733,57.26552934,1234.1,1231.860927,14.08075039,TRUE
310,2017/7/18,2320.12225,1891.95314,57.18393456,1240.75,1236.705398,9.459751902,TRUE
311,2017/7/19,2264.7657,2295.862047,61.9399017,1242.15,1241.474278,9.455621848,TRUE
312,2017/7/20,2265.21,2252.981744,60.01894828,1238.7,1244.355672,9.382158497,TRUE
313,2017/7/21,2682.195363,2261.814061,61.78979565,1248.55,1239.981388,9.283997965,TRUE
314,2017/7/22,2807.609857,2607.500826,64.40457061,,1248.933387,9.251731653,FALSE
315,2017/7/23,2825.51,2841.70992,64.2744068,,1247.956681,11.96249762,FALSE
316,2017/7/24,2751.821029,2823.775216,64.18358251,1255.55,1248.154267,13.91912723,TRUE
317,2017/7/25,2560.997917,2825.509949,1769.4302,1254.4,1253.836601,9.400447354,TRUE
318,2017/7/26,2564.3,2620.316102,64.70054016,1248.1,1254.693534,9.388292903,TRUE
319,2017/7/27,2647.625,2511.886562,64.82501489,1261.1,1249.423753,9.348370997,TRUE
320,2017/7/28,2781.636583,2672.10784,65.0732213,1264.9,1260.836836,9.259616862,TRUE
321,2017/7/29,2784.8,2773.88842,65.77376785,,1264.308465,9.19913671,FALSE
322,2017/7/30,2745.955417,2762.430187,65.1651058,,1264.630466,11.8673682,FALSE
323,2017/7/31,2866.431667,2789.962834,65.16192648,1267.55,1265.575795,13.7544723,TRUE
324,2017/8/1,2862.9,2815.124464,65.1790829,1270.95,1268.608651,9.372684883,TRUE
325,2017/8/2,2693.633983,2894.21292,65.01033294,1269.6,1271.42538,9.358489809,TRUE
326,2017/8/3,2794.117717,2699.372228,65.86571004,1268.1,1271.588355,9.26846822,TRUE
327,2017/8/4,2790,2766.916538,65.966602,1257.7,1269.340475,9.141329431,TRUE
328,2017/8/5,3218.115017,2815.861755,65.88092389,,1261.243942,9.108125106,FALSE
329,2017/8/6,3252.562533,3162.307145,69.69718105,,1261.927417,11.80538537,FALSE
330,2017/8/7,3210.2,3261.546341,70.0304289,1258,1262.20539,13.71768358,TRUE
331,2017/8/8,3457.374333,3246.684119,68.68276316,1261.8,1256.435437,9.264578856,TRUE
332,2017/8/9,3357.326317,3382.99479,69.818584,1271.05,1259.482925,9.268789643,TRUE
333,2017/8/10,3340.28,3423.071943,69.72245179,1284.4,1266.072056,9.243061352,TRUE
334,2017/8/11,3632.506667,3317.142456,69.77898387,1286.1,1279.509527,9.191304847,TRUE
335,2017/8/12,3852.802914,3580.056855,71.61216384,,1282.310899,9.130564286,FALSE
336,2017/8/13,3868.52,3886.514436,72.89686306,,1282.368018,11.94169573,FALSE
337,2017/8/14,4282.992,3835.711409,72.87253806,1282.3,1283.776894,13.96910349,TRUE
338,2017/8/15,4217.028329,4302.417636,76.68265472,1270.3,1286.42062,9.251090486,TRUE
339,2017/8/16,4179.97,4194.829751,76.70112498,1272.75,1276.267953,9.301294785,TRUE
340,2017/8/17,4328.725717,4203.255557,76.59027457,1285.15,1277.873321,9.245722058,TRUE
341,2017/8/18,4130.440067,4308.96035,76.76294957,1295.8,1286.705758,9.178228724,TRUE
342,2017/8/19,4104.71,4131.73209,77.23579996,,1295.212542,9.141466767,FALSE
343,2017/8/20,4157.958033,4136.52821,77.13360937,,1292.915039,11.94770816,FALSE
344,2017/8/21,4043.722,4109.865501,77.02905475,1292.9,1290.822189,13.91704147,TRUE
345,2017/8/22,3986.28,4088.99688,76.99343738,1284.2,1290.021661,9.260000085,TRUE
346,2017/8/23,4174.95,3963.146017,77.08086664,1286.65,1283.342785,9.294071479,TRUE
347,2017/8/24,4340.316717,4177.684745,77.79282958,1289,1285.169545,9.200112578,TRUE
348,2017/8/25,4331.77,4343.747838,78.15731357,1285.3,1288.467203,9.12382519,TRUE
349,2017/8/26,4360.513317,4313.876997,78.04630718,,1285.553369,9.056907805,FALSE
350,2017/8/27,4354.308333,4386.23782,77.9776198,,1286.884596,11.86635744,FALSE
351,2017/8/28,4339.05,4327.038403,77.88318424,,1287.898285,13.77771885,FALSE
352,2017/8/29,4607.98545,4360.937205,77.77561013,1318.65,1289.369947,15.52795289,TRUE
353,2017/8/30,4594.98785,4600.264007,78.74638523,1308.5,1318.052831,9.290153322,TRUE
354,2017/8/31,4582.52,4574.686714,78.63554651,1311.75,1311.160652,9.270149804,TRUE
355,2017/9/1,4911.740017,4621.346908,78.52629294,1320.4,1314.108081,9.17337804,TRUE
356,2017/9/2,4580.38748,4873.393605,79.87562843,,1322.850169,9.099227537,FALSE
357,2017/9/3,4585.57,4590.617853,81.19855918,,1324.192653,11.91732833,FALSE
358,2017/9/4,4344.098317,4627.673482,81.08710627,1333.1,1325.966493,13.83619337,TRUE
359,2017/9/5,4488.72014,4278.026902,82.27881852,1335.55,1332.818824,9.20251473,TRUE
360,2017/9/6,4385.02,4571.532999,82.87312697,1337.85,1335.779219,9.234506287,TRUE
361,2017/9/7,4654.6585,4451.109321,81.15295835,1343.5,1337.062977,9.186438376,TRUE
362,2017/9/8,4310.750183,4637.593967,81.87589207,1346.25,1343.027395,9.108239515,TRUE
363,2017/9/9,4312.26,4282.784875,83.61732683,,1345.033958,9.029242252,FALSE
364,2017/9/10,4329.955,4347.566692,83.51210166,,1345.38122,11.8211352,FALSE
365,2017/9/11,4248.090017,4326.749145,83.41769387,1334.2,1345.584176,13.70235582,TRUE
366,2017/9/12,4198.59,4221.026398,83.40095837,1326.5,1336.736888,9.13605437,TRUE
367,2017/9/13,3961.271267,4225.263897,83.29292763,1327.55,1328.552914,9.182783071,TRUE
368,2017/9/14,3319.63,3977.239591,84.30806138,1324.55,1329.14885,9.11777704,TRUE
369,2017/9/15,3216.43,3375.102832,91.0389082,1322.85,1324.202993,9.037284875,TRUE
370,2017/9/16,3763.62604,3213.370465,91.18067215,,1322.132275,8.953415426,FALSE
371,2017/9/17,3746.060783,3631.668685,95.79458971,,1319.512675,11.72996526,FALSE
372,2017/9/18,3678.53,3778.665265,97.6085954,1312.1,1317.338839,13.60771245,TRUE
373,2017/9/19,3943.413333,3773.862227,93.77673403,1309.6,1309.737885,9.061700294,TRUE
374,2017/9/20,3977.561667,3820.238424,98.50387718,1311.3,1308.178431,9.109081473,TRUE
375,2017/9/21,3894.48,3970.336945,94.30250867,1292.1,1309.188979,9.046572064,TRUE
376,2017/9/22,3637.50255,4008.489914,94.25259489,1294.8,1293.753948,9.005954559,TRUE
377,2017/9/23,3776.3869,3555.306247,96.02371781,,1295.306819,8.937295775,FALSE
378,2017/9/24,3777.62,3763.453513,96.57878741,,1296.417556,11.68162062,FALSE
379,2017/9/25,3942.555,3855.183135,96.45435436,1293.3,1296.004577,13.53990893,TRUE
380,2017/9/26,3910.307383,3873.468183,96.41616293,1300.05,1293.803788,9.04954394,TRUE
381,2017/9/27,3881,3895.764281,96.31051261,1282.55,1298.232487,9.08223211,TRUE
382,2017/9/28,4201.98905,3962.476595,96.18701681,1283.35,1283.312423,9.113800918,TRUE
383,2017/9/29,4193.574667,4131.933615,97.06246018,1283.1,1283.513622,9.015666384,TRUE
384,2017/9/30,4164.27,4168.706012,96.73125914,,1282.661532,8.921049463,FALSE
385,2017/10/1,4360.722967,4260.266332,96.8344067,,1281.774183,11.58005673,FALSE
386,2017/10/2,4386.88375,4288.955426,96.60526114,1273.7,1280.690701,13.35935951,TRUE
387,2017/10/3,4394.07,4355.14367,97.04335988,1271.25,1273.392069,9.072655872,TRUE
388,2017/10/4,4225.175,4488.444952,96.54753682,1274.25,1270.830825,9.091434198,TRUE
389,2017/10/5,4338.852,4166.431302,97.35944153,1274.5,1272.861968,9.04462752,TRUE
390,2017/10/6,4318.58,4313.833379,97.4464114,1261.8,1273.097462,8.927412289,TRUE
391,2017/10/7,4376.191667,4392.143469,97.48970338,,1262.589682,8.887508077,FALSE
392,2017/10/8,4602.280883,4327.392692,97.48979331,,1263.16174,11.51268134,FALSE
393,2017/10/9,4605.66,4565.800532,100.3391605,1278.75,1263.280974,13.26980225,TRUE
394,2017/10/10,4782.28,4671.730273,99.97984971,1291.4,1276.923764,9.036092714,TRUE
395,2017/10/11,4819.485767,4750.877986,100.8844116,1289.25,1289.076578,9.080786452,TRUE
396,2017/10/12,4822.17,4773.24663,99.34838384,1290.25,1288.974167,9.021642134,TRUE
397,2017/10/13,5563.806567,4893.110309,99.14540074,1299.6,1291.547665,8.929006831,TRUE
398,2017/10/14,5739.438733,5506.224683,103.9475446,,1300.800881,8.861163233,FALSE
399,2017/10/15,5825.99,5680.577867,103.6521188,,1303.146206,11.54665765,FALSE
400,2017/10/16,5711.205867,5855.53398,104.7301017,1303.3,1305.858803,13.38267967,TRUE
401,2017/10/17,5603.71294,5654.293406,104.747593,1284.75,1305.523057,8.97066063,TRUE
402,2017/10/18,5594.66,5667.236476,104.6965671,1280.2,1289.67004,9.054903814,TRUE
403,2017/10/19,5727.6335,5547.889971,105.3651516,1286.4,1282.953516,9.032973116,TRUE
404,2017/10/20,5979.45984,5718.531245,107.3861898,1281.2,1286.029046,8.951554489,TRUE
405,2017/10/21,5986.44,5995.603495,105.1936188,,1281.691703,8.974075067,FALSE
406,2017/10/22,5983.18455,5938.525149,105.7571366,,1281.852073,12.18326492,FALSE
407,2017/10/23,5876.079867,6046.426866,104.9809493,1274.9,1280.438452,14.36553679,TRUE
408,2017/10/24,5900.59,5819.412345,105.3367142,1276.45,1276.194648,9.03814196,TRUE
409,2017/10/25,5669.622533,5933.735327,105.5718111,1275,1274.689072,9.059652045,TRUE
410,2017/10/26,5893.138417,5665.926379,105.7424042,1273.75,1275.994294,8.967722634,TRUE
411,2017/10/27,5889.82,5871.377637,109.8546299,1266.45,1272.54256,8.915263354,TRUE
412,2017/10/28,5776.69695,5898.451654,109.4692975,,1267.806011,8.927421491,FALSE
413,2017/10/29,6155.43402,5737.711177,106.7164814,,1267.231385,12.12413809,FALSE
414,2017/10/30,6136.49,6135.158037,109.6720025,1272,1266.578548,14.27357505,TRUE
415,2017/10/31,6388.645167,6115.855471,109.5440168,1270.15,1273.62144,8.900925024,TRUE
416,2017/11/1,6665.306683,6404.919219,110.1863112,1277.05,1272.237673,8.935615579,TRUE
417,2017/11/2,6751.98,6619.729651,110.7671124,1279.2,1276.948454,8.897219317,TRUE
418,2017/11/3,7197.72006,6772.41658,110.8095523,1267.2,1278.09995,8.860842556,TRUE
419,2017/11/4,7437.543317,7171.900464,112.5186654,,1267.148883,8.733134308,FALSE
420,2017/11/5,7365.99,7496.303006,112.2896802,,1266.395826,11.48523399,FALSE
421,2017/11/6,6989.071667,7405.372337,112.3241031,1270.9,1265.273344,13.3445951,TRUE
422,2017/11/7,7092.127233,6973.030725,114.488595,1275.6,1269.34811,8.878731433,TRUE
423,2017/11/8,7128.64,7115.790547,114.4953059,1284,1274.053265,8.879225257,TRUE
424,2017/11/9,7158.03706,7100.325273,114.3576541,1284.8,1283.958835,8.977853128,TRUE
425,2017/11/10,6719.39785,7182.470277,114.2583362,1284.3,1283.723601,8.823714488,TRUE
426,2017/11/11,6569.22,6750.307063,115.5938439,,1285.753806,8.826961866,FALSE
427,2017/11/12,5716.301583,6580.812704,115.768099,,1285.343397,11.96412613,FALSE
428,2017/11/13,6550.227533,5645.56035,123.2218452,1277.95,1286.241839,14.11997006,TRUE
429,2017/11/14,6493.63,6481.594253,129.9213631,1274.6,1277.917408,8.842853102,TRUE
430,2017/11/15,7301.42992,6536.562011,128.7851931,1282.2,1275.027895,8.864035725,TRUE
431,2017/11/16,7815.0307,7347.662465,131.5281101,1280,1281.642946,8.931098366,TRUE
432,2017/11/17,7868.77,7700.508982,135.2161858,1284.35,1279.07553,8.778863415,TRUE
433,2017/11/18,7817.140383,7866.27249,132.7093861,,1285.555125,8.828883106,FALSE
434,2017/11/19,8007.654067,7916.103884,133.5055583,,1283.626334,11.99266616,FALSE
435,2017/11/20,8049.72,7908.83038,132.7000347,1286.2,1285.589654,14.07079985,TRUE
436,2017/11/21,8059.8,8027.126335,135.2623023,1283.3,1284.972986,8.83735863,TRUE
437,2017/11/22,8268.035,8153.297456,132.7406384,1286.95,1284.427515,8.773683961,TRUE
438,2017/11/23,8236.72,8186.065024,132.5620688,1290.35,1286.655245,8.749171961,TRUE
439,2017/11/24,8250.978333,8203.446546,136.4991687,1290.5,1289.093522,8.74019432,TRUE
440,2017/11/25,8707.407267,8354.423416,136.4722352,,1291.539697,8.71882084,FALSE
441,2017/11/26,8768.8,8599.330446,138.0299828,,1290.522185,11.93526474,FALSE
442,2017/11/27,9718.29505,8728.175814,137.8881364,1294.9,1291.857244,14.01041917,TRUE
443,2017/11/28,9952.50882,9726.763632,140.7334756,1291.85,1293.938729,8.7555519,TRUE
444,2017/11/29,9919,9945.669788,141.0073925,1283.85,1293.087732,8.686952639,TRUE
445,2017/11/30,10147.372,9928.228384,140.8263899,1280.2,1284.097455,8.767372799,TRUE
446,2017/12/1,10883.912,10129.22531,141.1651934,1275.5,1281.208235,8.634532313,TRUE
447,2017/12/2,10879.88,10948.22766,145.2009935,,1275.293254,8.647893066,FALSE
448,2017/12/3,11332.622,11075.0441,145.0666885,,1275.483511,11.68881595,FALSE
449,2017/12/4,11584.83,11393.09304,145.353274,1273.45,1274.619458,13.93729558,TRUE
450,2017/12/5,11591.22,11818.61529,145.4534457,1266.3,1273.137004,8.688094209,TRUE
451,2017/12/6,13540.98,11680.09089,145.6702817,1263.7,1266.968188,8.749460486,TRUE
452,2017/12/7,16501.97167,13663.81059,167.7751763,1255,1263.609279,8.68638672,TRUE
453,2017/12/8,16860.88,17789.80914,205.0603921,1250.65,1255.556342,8.635271649,TRUE
454,2017/12/9,15142.83415,17373.13221,206.2020962,,1250.584855,8.610687311,FALSE
455,2017/12/10,14869.805,13814.00642,223.2820252,,1250.021666,11.72112348,FALSE
456,2017/12/11,15068.95,15109.50299,223.1123224,1247.15,1249.057691,13.88160705,TRUE
457,2017/12/12,17276.39333,14941.87203,222.8773631,1240.9,1246.893055,8.66194365,TRUE
458,2017/12/13,16808.36667,17948.9689,232.1936036,1242.65,1240.550069,8.631979296,TRUE
459,2017/12/14,16252.31,15579.36235,236.3384826,1251,1242.589832,8.612630599,TRUE
460,2017/12/15,17771.9,15578.39915,237.9659447,1254.6,1248.82621,8.570248096,TRUE
461,2017/12/16,19498.68333,18925.25313,252.736565,,1254.066886,8.555316263,FALSE
462,2017/12/17,19279.9,19794.75637,253.3412029,,1253.870232,11.6660116,FALSE
463,2017/12/18,18961.85667,17950.45498,253.8933215,1260.6,1254.126999,13.86278617,TRUE
464,2017/12/19,17737.11167,19152.02617,266.6288583,1260.35,1260.67398,8.645553241,TRUE
465,2017/12/20,17382.94,18354.46641,260.3749775,1264.55,1260.355875,8.605127778,TRUE
466,2017/12/21,16047.51,17920.77598,263.2167163,1264.55,1264.903637,8.570260771,TRUE
467,2017/12/22,15190.945,15522.26369,269.9429804,,1264.091682,8.579808123,FALSE
468,2017/12/23,13776.61,15364.07993,270.0559659,,1265.140481,11.62281506,FALSE
469,2017/12/24,13949.175,13890.46762,278.4203082,,1264.732516,13.81946824,FALSE
470,2017/12/25,14119.02833,14148.57567,278.1143155,,1265.389461,16.18263066,FALSE
471,2017/12/26,13740.94,14043.04652,277.8379093,,1265.313234,18.1050401,FALSE
472,2017/12/27,15589.32167,13488.93079,277.8452621,1279.4,1265.474674,20.04990343,TRUE
473,2017/12/28,14380.58167,15997.29501,291.0619109,1291,1279.699344,8.639548888,TRUE
474,2017/12/29,14214.01,14096.33869,298.9529483,,1290.009918,8.598428829,FALSE
475,2017/12/30,13215.574,13952.22384,298.6958676,,1290.449656,11.60451204,FALSE
476,2017/12/31,14165.575,13298.13163,300.1778105,,1291.381016,13.7780433,FALSE
477,2018/1/1,13796,14475.91155,314.9756741,,1291.646608,16.15700037,FALSE
478,2018/1/2,15005.85667,13465.45817,303.0427572,1312.05,1292.153567,18.04802573,TRUE
479,2018/1/3,15053.26167,14977.68986,309.6101423,1314.9,1312.51187,8.642837284,TRUE
480,2018/1/4,15039.24,15321.26097,309.2986069,1314.5,1315.334149,8.599070267,TRUE
481,2018/1/5,17174.12,14968.00492,322.2301632,1317.15,1315.670864,8.521666154,TRUE
482,2018/1/6,17319.198,17307.30046,324.2403332,,1317.6295,8.539892211,FALSE
483,2018/1/7,17155.95,17639.56837,323.9038016,,1318.12612,11.57476249,FALSE
484,2018/1/8,15265.90667,16897.66695,336.8799773,1319.95,1318.717242,13.73930421,TRUE
485,2018/1/9,14714.25333,15295.43896,341.0513044,1311,1320.259234,8.549355049,TRUE
486,2018/1/10,14437.42,15203.60871,340.8179662,1319.75,1312.15199,8.537268849,TRUE
487,2018/1/11,13296.794,14762.37214,340.9036013,1323.05,1319.866401,8.491323659,TRUE
488,2018/1/12,13912.882,12840.74096,345.2885189,1326.8,1321.63824,8.511101497,TRUE
489,2018/1/13,13791.19,13747.15447,346.8032158,,1327.664177,8.465046456,FALSE
490,2018/1/14,13852.92,14291.93899,346.4948305,,1327.058836,11.50148129,FALSE
491,2018/1/15,14012.196,13780.5958,346.4278039,1339.25,1328.307848,13.65942678,TRUE
492,2018/1/16,13554.14,13631.10578,346.4166593,1333.85,1339.133011,8.524333535,TRUE
493,2018/1/17,11116.94667,13732.23395,346.8480634,1335.65,1334.790779,8.527478951,TRUE
494,2018/1/18,11345.42333,10848.35892,357.8301915,1332.2,1336.908027,8.459174319,TRUE
495,2018/1/19,11174.82,10896.68333,365.6437389,1334.95,1331.605965,8.401285041,TRUE
496,2018/1/20,12950.79333,11366.7928,365.4841688,,1336.520097,8.418029237,FALSE
497,2018/1/21,11505.228,13284.52478,371.3592321,,1334.95379,11.45468945,FALSE
498,2018/1/22,11513.42,11026.08709,376.4078283,1332.6,1336.696228,13.60286431,TRUE
499,2018/1/23,11223.064,11438.21355,376.1228499,1333.4,1331.667232,8.460505631,TRUE
500,2018/1/24,11282.25833,11607.04327,376.1363278,1353.7,1333.933807,8.438348262,TRUE
501,2018/1/25,11392.03,11581.48383,375.6461741,1354.95,1351.526118,8.46275533,TRUE
502,2018/1/26,10969.815,11192.75732,375.130739,1353.15,1353.853846,8.43458215,TRUE
503,2018/1/27,11524.77667,10560.76962,374.9275218,,1355.888096,8.432398903,FALSE
504,2018/1/28,11431.37,11811.50926,375.069008,,1354.606018,11.49235159,FALSE
505,2018/1/29,11212.655,11482.99066,374.7161623,1343.85,1357.018054,13.66652913,TRUE
506,2018/1/30,10184.06167,10925.68926,371.1499434,1344.9,1342.769711,8.435623428,TRUE
507,2018/1/31,10082.52,10037.57032,376.3952589,1345.05,1346.048974,8.485568715,TRUE
508,2018/2/1,9083.258333,10292.4556,375.9853318,1341.35,1344.07137,8.378584037,TRUE
509,2018/2/2,8901.901667,9208.77164,378.2492886,1331.15,1342.228305,8.434325063,TRUE
510,2018/2/3,8852.73,9188.34549,377.8807988,,1332.178837,8.406827894,FALSE
511,2018/2/4,8400.648333,8903.901249,377.5594814,,1331.805434,11.46751787,FALSE
512,2018/2/5,6838.816667,8147.841752,377.8987564,1333.6,1331.616031,13.61982121,TRUE
513,2018/2/6,6925.46,6448.190705,384.7226609,1331.4,1332.649847,8.401058923,TRUE
514,2018/2/7,8099.958333,6879.283931,384.6487018,1324.65,1331.905554,8.411104181,TRUE
515,2018/2/8,8240.536667,8406.985188,386.9670932,1315.45,1324.252992,8.368928854,TRUE
516,2018/2/9,8245.08,8075.936217,386.8098655,1314.1,1316.941765,8.406849012,TRUE
517,2018/2/10,8319.876566,7871.254884,386.3149178,,1313.016147,8.320885786,FALSE
518,2018/2/11,8343.455,8292.847408,386.1299393,,1312.877591,11.3793949,FALSE
519,2018/2/12,8068.02,8673.839908,385.9660578,1322.3,1311.784977,13.50484872,TRUE
520,2018/2/13,8597.7675,8065.277392,385.9389187,1325.35,1321.85139,8.445318674,TRUE
521,2018/2/14,9334.633333,8647.277491,386.9497617,1336.25,1324.836806,8.367354958,TRUE
522,2018/2/15,9471.64,9421.015127,387.7700224,1352.45,1335.105403,8.34265415,TRUE
523,2018/2/16,10127.16167,9426.667313,388.4740509,1352.1,1351.606904,8.400277951,TRUE
524,2018/2/17,10841.99167,10205.90607,388.2283919,,1351.829665,8.352200207,FALSE
525,2018/2/18,11085.83,11078.50362,388.1099416,,1353.840823,11.49944903,FALSE
526,2018/2/19,11110.965,11094.18366,388.9402296,1346.6,1353.674206,13.66199121,TRUE
527,2018/2/20,11390.39167,11121.2663,388.5442759,1339.85,1348.196559,8.441476909,TRUE
528,2018/2/21,11245.98,11601.40293,388.6619698,1330.5,1340.120979,8.369889774,TRUE
529,2018/2/22,9931.071667,11416.46764,388.3097355,1328.35,1331.970565,8.500574201,TRUE
530,2018/2/23,10162.11667,9898.854803,391.6498687,1327.95,1328.400245,8.289617889,TRUE
531,2018/2/24,10171.3,10195.22938,392.186871,,1327.358435,8.310284541,FALSE
532,2018/2/25,9696.593333,10139.5886,391.606286,,1327.467194,11.38766153,FALSE
533,2018/2/26,10348.60333,9671.141122,386.9069375,1333.5,1326.612052,13.69590258,TRUE
534,2018/2/27,10319.46,10327.49685,395.1387444,1325.75,1333.882069,8.350569378,TRUE
535,2018/2/28,10370.165,10250.97241,394.6618909,1317.85,1325.270295,8.384747838,TRUE
536,2018/3/1,11009.38167,10450.87145,394.5808372,1307.75,1317.404774,8.359828504,TRUE
537,2018/3/2,10931.12,11024.45998,395.3326544,1322.3,1307.336407,8.33777214,TRUE
538,2018/3/3,11326.94833,10857.94623,394.8512989,,1322.941081,8.349713551,FALSE
539,2018/3/4,11430.18167,11383.42807,394.6617184,,1323.205941,11.31967743,FALSE
540,2018/3/5,11516.83,11469.69821,394.481584,1320.4,1324.308493,13.43101301,TRUE
541,2018/3/6,10763.19833,11431.97235,394.0906962,1331.4,1321.200019,8.368769904,TRUE
542,2018/3/7,10118.058,10775.85643,395.1814449,1329.4,1331.640964,8.388658233,TRUE
543,2018/3/8,9920.46,10142.71029,395.1204073,1321,1329.288723,8.36367154,TRUE
544,2018/3/9,9089.278333,9850.635531,394.8538088,1320.6,1322.089355,8.342356106,TRUE
545,2018/3/10,8746.002,9095.238672,396.3961736,,1321.019089,8.324089157,FALSE
546,2018/3/11,8777.37,8768.351855,397.2493627,,1321.450682,11.2687935,FALSE
547,2018/3/12,9182.843333,8738.936055,396.3375941,1319.15,1320.906828,13.34761482,TRUE
548,2018/3/13,9154.7,9207.168615,395.5892715,1322.75,1318.892003,8.346332867,TRUE
549,2018/3/14,9153.54,9187.873918,395.296489,1323.55,1321.461323,8.343258424,TRUE
550,2018/3/15,8358.121667,9099.28924,394.8732208,1318.75,1322.686211,8.31676888,TRUE
551,2018/3/16,8530.402,8311.661067,394.8992917,1310.1,1318.048368,8.294438161,TRUE
552,2018/3/17,8297.89,8563.098326,396.548111,,1310.943638,8.277159909,FALSE
553,2018/3/18,8171.415,8278.08668,396.990607,,1311.371648,11.21622842,FALSE
554,2018/3/19,8412.033333,8144.15852,397.7939186,1312.4,1311.996072,13.28720971,TRUE
555,2018/3/20,8605.64,8457.451674,395.6013906,1311,1312.310689,8.297316963,TRUE
556,2018/3/21,8947.753333,8607.900936,395.7459442,1321.35,1311.135424,8.316089383,TRUE
557,2018/3/22,8690.408333,8917.876301,394.7948891,1329.15,1320.16632,8.287176065,TRUE
558,2018/3/23,8725.37,8722.168928,394.3678887,1346.6,1327.556303,8.323739495,TRUE
559,2018/3/24,8662.378333,8718.284273,394.027902,,1343.967019,8.302949568,FALSE
560,2018/3/25,8617.296667,8636.759388,393.6252797,,1343.296912,11.28772654,FALSE
561,2018/3/26,8457.96,8642.972292,393.3367421,1352.4,1343.49837,13.40385297,TRUE
562,2018/3/27,7876.195,8454.365737,393.0187197,1341.45,1354.161135,8.348347783,TRUE
563,2018/3/28,7960.38,7831.619454,393.3120431,1332.45,1344.611414,8.354042006,TRUE
564,2018/3/29,7950.61,7981.933541,392.9397252,1323.85,1336.281481,8.336662941,TRUE
565,2018/3/30,6882.531667,7978.827122,392.5764577,,1327.028884,8.328954373,FALSE
566,2018/3/31,6935.48,6860.542769,394.2130943,,1328.996068,11.39317444,FALSE
567,2018/4/1,6937.56,6932.010344,395.2576525,,1328.98096,13.60653547,FALSE
568,2018/4/2,7035.848333,7014.569535,394.9223305,,1327.557396,15.49630283,FALSE
569,2018/4/3,7410.435,6974.73119,395.0651993,1333.45,1324.928737,17.30653621,TRUE
570,2018/4/4,7426.48,7401.7483,394.4167101,1337.3,1330.598396,8.342446448,TRUE
571,2018/4/5,6826.51,7508.515614,394.0718937,1327.7,1334.386294,8.345336436,TRUE
572,2018/4/6,6603.876667,6717.820075,388.1029065,1331.2,1326.337529,8.332342375,TRUE
573,2018/4/7,6634.68,6695.033041,393.2476839,,1330.257976,8.298174304,FALSE
574,2018/4/8,7017.656667,6615.142236,392.9513964,,1330.751192,11.34437058,FALSE
575,2018/4/9,6699.273333,6996.43671,392.7063347,1331.95,1331.618573,13.59216565,TRUE
576,2018/4/10,6784.41,6770.636764,392.5564672,1338.95,1333.949444,8.307951556,TRUE
577,2018/4/11,6926.266667,6676.19165,392.3762411,1350.75,1340.215833,8.324819989,TRUE
578,2018/4/12,7847.845,6965.314026,392.1793678,1341.35,1351.919079,8.317409068,TRUE
579,2018/4/13,7941.46,7824.659762,393.3397413,1343.7,1342.543833,8.316091567,TRUE
580,2018/4/14,8036.511051,7956.85059,392.992831,,1344.728162,8.320012796,FALSE
581,2018/4/15,8340.748333,8069.010123,392.4888779,,1345.025021,11.30973158,FALSE
582,2018/4/16,8368.1,8400.06066,392.7286808,1349.35,1344.955816,13.35890174,TRUE
583,2018/4/17,7895.416926,8301.210677,392.1168201,1342.1,1348.473091,8.334161838,TRUE
584,2018/4/18,8164.937426,7791.846009,392.6231598,1351.45,1341.685215,8.268837489,TRUE
585,2018/4/19,8175.96,8208.608039,390.0440637,1348.6,1349.938277,8.314228616,TRUE
586,2018/4/20,8852.718333,8172.287409,390.8407962,1336.75,1348.176445,8.285999076,TRUE
587,2018/4/21,8807.205,8940.082175,392.748239,,1336.958431,8.295182279,FALSE
588,2018/4/22,8930.6,8730.893201,392.4146023,,1337.583339,11.26942687,FALSE
589,2018/4/23,8933.861667,8837.519283,391.4076816,1324.3,1337.731998,13.42379766,TRUE
590,2018/4/24,9555.542,9029.55789,383.9246964,1328.85,1325.292814,8.294517076,TRUE
591,2018/4/25,9658.11,9578.750098,392.2141539,1321.65,1328.595999,8.315600464,TRUE
592,2018/4/26,9258.398333,9634.875702,391.8522909,1320.7,1321.959851,8.261019454,TRUE
593,2018/4/27,9010.32,9245.123751,391.4545752,1321.5,1319.888829,8.290298907,TRUE
594,2018/4/28,8928.55,8973.888419,391.4247556,,1320.821551,8.2490211,FALSE
595,2018/4/29,9334.281667,9037.065353,391.2568247,,1319.570566,11.22075475,FALSE
596,2018/4/30,9259.57,9336.167402,391.1297254,1313.2,1318.853814,13.40683985,TRUE
597,2018/5/1,9239.55,9252.108042,390.8191131,1307.1,1312.622627,8.253400973,TRUE
598,2018/5/2,9221.426,9240.020179,390.4872819,1304.2,1307.425436,8.292612686,TRUE
599,2018/5/3,9639.268333,9226.463705,390.1585793,1315.05,1304.205775,8.228289718,TRUE
600,2018/5/4,9753.35,9649.251476,390.1306353,1309.4,1314.727994,8.254554945,TRUE
601,2018/5/5,9803.306667,9761.446403,389.8052911,,1309.206062,8.213443528,FALSE
602,2018/5/6,9630.136277,9793.81196,389.4871449,,1309.460324,11.14865683,FALSE
603,2018/5/7,9631.44,9626.014471,389.1915834,,1309.406825,13.28950823,FALSE
