,Date,predicted_mean,se_mean,lower,upper
64,2016-12-04,1175.7861303003099,14.682989390800753,1147.0079999089567,1204.564260691663
65,2016-12-05,1176.6663610018325,18.964254275470843,1139.4971056282498,1213.8356163754152
66,2016-12-06,1158.3136739637382,9.008317806391522,1140.65769550192,1175.9696524255564
67,2016-12-07,1177.0574706796979,9.347112906839135,1158.7374660228636,1195.3774753365321
68,2016-12-08,1179.159566606308,9.17734705878729,1161.1722968974605,1197.1468363151557
69,2016-12-09,1171.2934626133892,9.013026549942495,1153.6282551837987,1188.9586700429797
70,2016-12-10,1157.5716639064124,8.664831863726523,1140.5889055214134,1174.5544222914114
71,2016-12-11,1156.249099213257,14.104004558991479,1128.605758239845,1183.892440186669
72,2016-12-12,1157.3892713548025,18.48521097657076,1121.1589235940994,1193.6196191155057
73,2016-12-13,1159.9290152820122,8.59241863281144,1143.0881842216108,1176.7698463424135
74,2016-12-14,1158.028790383488,9.021169449757227,1140.347623163531,1175.7099576034452
75,2016-12-15,1161.0738061762481,8.907187242228833,1143.6160399779249,1178.5315723745714
76,2016-12-16,1118.2247227045134,9.654421775692676,1099.3024037325965,1137.1470416764303
77,2016-12-17,1135.312991311868,9.474548063891543,1116.743218336847,1153.8827642868891
78,2016-12-18,1133.2578622373283,14.48680167535327,1104.8642527024613,1161.6514717721952
79,2016-12-19,1142.8362734788286,18.420902463107325,1106.7319680884132,1178.940578869244
80,2016-12-20,1131.9994463297862,9.206189427382673,1113.9556466172628,1150.0432460423096
81,2016-12-21,1124.258876184025,10.080497748307796,1104.5014636511046,1144.0162887169454
82,2016-12-22,1131.0643208830923,9.95567702371758,1111.5515524748928,1150.5770892912917
83,2016-12-23,1133.6483428228114,9.557752912243801,1114.9154913416808,1152.381194303942
84,2016-12-24,1138.3237708912366,14.958992111870922,1109.0046851069508,1167.6428566755224
85,2016-12-25,1136.7314166865026,18.705224623510475,1100.0698501016902,1173.392983271315
86,2016-12-26,1133.912411642251,22.20894856683025,1090.3836723167612,1177.441150967741
87,2016-12-27,1132.135584141382,24.215589292649426,1084.6739012633752,1179.5972670193887
88,2016-12-28,1134.212238207346,26.000574771267583,1083.2520480783207,1185.1724283363712
89,2016-12-29,1136.6071113274704,10.017772366490235,1116.972638283829,1156.241584371112
90,2016-12-30,1149.981761927992,10.00057146002925,1130.3810020415156,1169.5825218144685
91,2016-12-31,1150.3073599803765,14.7836243768606,1121.3319886407614,1179.2827313199916
92,2017-01-01,1149.499513062538,17.675191843348813,1114.8567736297382,1184.1422524953377
93,2017-01-02,1145.7448469187716,20.309064741106496,1105.9398114665105,1185.5498823710327
94,2017-01-03,1144.1800533002836,22.417596295168753,1100.2423719417943,1188.1177346587729
95,2017-01-04,1151.4931241038437,9.981967023418967,1131.928828243076,1171.0574199646114
96,2017-01-05,1168.740616446587,9.999029615709368,1149.1428785194473,1188.3383543737266
97,2017-01-06,1178.0621974628002,9.848398011633371,1158.759692054583,1197.3647028710175
98,2017-01-07,1173.9175768325867,9.896429329779755,1154.5209317706726,1193.3142218945009
99,2017-01-08,1171.3094996273433,14.643232595703742,1142.609291122521,1200.0097081321655
100,2017-01-09,1168.9748306907004,17.52828817810225,1134.6200171509809,1203.32964423042
101,2017-01-10,1179.3945907745683,9.901798236020266,1159.9874228497863,1198.8017586993503
102,2017-01-11,1191.350434373578,9.808735981110447,1172.1256651167394,1210.5752036304168
103,2017-01-12,1178.6853354439543,9.894859952491347,1159.2917663050034,1198.0789045829051
104,2017-01-13,1207.6906605716922,10.442416543463496,1187.2239002349386,1228.1574209084458
105,2017-01-14,1189.6925330034599,10.510025850596245,1169.0932608597063,1210.2918051472134
106,2017-01-15,1190.6217830336102,14.107417432753161,1162.9717529505415,1218.271813116679
107,2017-01-16,1189.1044714749148,16.6794165764475,1156.4134157019373,1221.7955272478923
108,2017-01-17,1203.39117672903,10.621702441295726,1182.573022489589,1224.2093309684708
109,2017-01-18,1213.557759280081,10.389573508654243,1193.1945693883872,1233.9209491717747
110,2017-01-19,1216.807329194661,10.266507804874244,1196.685343650108,1236.9293147392139
111,2017-01-20,1197.9539932279397,10.61632144268879,1177.1463855519694,1218.76160090391
112,2017-01-21,1200.4698836330165,10.525559852756398,1179.8401654044933,1221.0996018615397
113,2017-01-22,1203.1039093663069,14.450255623332684,1174.7819287771774,1231.4258899554363
114,2017-01-23,1201.6779212918289,17.524758609051737,1167.3300255803292,1236.0258170033285
115,2017-01-24,1211.4454590981238,10.428783825705743,1191.0054183971868,1231.8854997990609
116,2017-01-25,1219.5989901403057,10.521905702867942,1198.9764339139579,1240.2215463666535
117,2017-01-26,1195.9935684475658,10.709157391201797,1175.0040056560395,1216.9831312390922
118,2017-01-27,1191.4908609172644,10.626585161687572,1170.663136721709,1212.3185851128198
119,2017-01-28,1184.9910917981774,10.513139876773975,1164.3857162752686,1205.5964673210863
120,2017-01-29,1184.9880536415772,14.202994555767138,1157.150695839655,1212.8254114434992
121,2017-01-30,1183.0305514858405,16.802342897397587,1150.0985645510489,1215.9625384206322
122,2017-01-31,1189.3679177693018,10.558424907777363,1168.6737852165875,1210.0620503220161
123,2017-02-01,1209.4250774697978,10.636061539321286,1188.5787799153763,1230.2713750242192
124,2017-02-02,1205.00134053083,10.564558717820908,1184.2951859313423,1225.7074951303177
125,2017-02-03,1219.894701419179,10.790788815634377,1198.745143975758,1241.0442588626
126,2017-02-04,1216.9387241875788,10.677667871791542,1196.0108797199869,1237.8665686551708
127,2017-02-05,1218.8597973756648,14.185932535899047,1191.0558805181877,1246.663714233142
128,2017-02-06,1221.3542576397417,16.712181959665774,1188.5989828957167,1254.1095323837667
129,2017-02-07,1229.005065744119,10.786021627568633,1207.8648518176144,1250.1452796706237
130,2017-02-08,1233.0164905954762,10.681653221765398,1212.0808349854697,1253.9521462054827
131,2017-02-09,1241.097853201452,10.304389575371879,1220.901620751053,1261.2940856518508
132,2017-02-10,1237.964232717579,10.519233231738179,1217.3469144383953,1258.5815509967629
133,2017-02-11,1229.4501753297104,10.051701253661955,1209.7492028891768,1249.151147770244
134,2017-02-12,1227.0227110216479,13.83511337582697,1199.9063870829987,1254.139034960297
135,2017-02-13,1230.6428601823766,17.274467721270664,1196.7855255965865,1264.5001947681667
136,2017-02-14,1221.8436272844747,9.753300654920071,1202.7275092704404,1240.959745298509
137,2017-02-15,1227.6339812180715,10.561303841621797,1206.9342060587082,1248.3337563774348
138,2017-02-16,1222.437789861621,10.50329480379756,1201.851710327171,1243.023869396071
139,2017-02-17,1237.7249099378935,10.554894958777702,1217.0376959580858,1258.4121239177011
140,2017-02-18,1240.408963963637,10.620398359939323,1219.5933656766877,1261.2245622505864
141,2017-02-19,1241.256721343644,14.049347889106867,1213.7205054747205,1268.7929372125673
142,2017-02-20,1242.0255383360286,16.49573549836439,1209.6944908607354,1274.3565858113218
143,2017-02-21,1239.3012716268715,10.592641468347932,1218.5400758477642,1260.0624674059789
144,2017-02-22,1235.2305199618702,10.537458649264847,1214.5774805207311,1255.8835594030093
145,2017-02-23,1238.7452456830608,10.460385996565012,1218.2432658654063,1259.2472255007153
146,2017-02-24,1246.5078432926275,10.3292343127224,1226.2629160518163,1266.7527705334387
147,2017-02-25,1256.0363410559833,9.90639193574246,1236.6201696451901,1275.4525124667764
148,2017-02-26,1254.0731498164778,13.476321263313505,1227.660045496292,1280.4862541366635
149,2017-02-27,1253.8048967072814,16.89640156262402,1220.688558176212,1286.9212352383508
150,2017-02-28,1254.329667595716,9.650764022220748,1235.4145176888685,1273.2448175025636
151,2017-03-01,1257.7435156216784,10.14393929834582,1237.86175993556,1277.6252713077968
152,2017-03-02,1241.65738307315,10.153791931683124,1221.7563165805377,1261.5584495657622
153,2017-03-03,1238.6301679242638,9.748456406336183,1219.5235444629861,1257.7367913855414
154,2017-03-04,1224.2610364273546,9.904838712119462,1204.8479092789223,1243.674163575787
155,2017-03-05,1226.409595817057,13.482761843414297,1199.983868191834,1252.8353234422798
156,2017-03-06,1226.4083403427778,16.961582964397177,1193.1642486117712,1259.6524320737844
157,2017-03-07,1234.6848322022133,9.66808450153371,1215.7357347797174,1253.6339296247093
158,2017-03-08,1216.8460746186436,10.352069051321424,1196.5563921125818,1237.1357571247054
159,2017-03-09,1210.3429173880897,10.305794586646622,1190.1439311661945,1230.541903609985
160,2017-03-10,1205.2338854475668,10.21226929478259,1185.2182054293687,1225.2495654657648
161,2017-03-11,1202.6877112434458,10.144906446643915,1182.8040599814956,1222.571362505396
162,2017-03-12,1200.436000437394,13.461587752007125,1174.0517732687345,1226.8202276060533
163,2017-03-13,1199.7983800223233,15.821886297746945,1168.7880527112516,1230.808707333395
164,2017-03-14,1201.8998828107667,10.213982325230246,1181.8808453145868,1221.9189203069466
165,2017-03-15,1204.1996712175655,10.210612520796605,1184.1872384167104,1224.2121040184206
166,2017-03-16,1198.4816873763139,10.114416044535721,1178.6577962043698,1218.305578548258
167,2017-03-17,1226.0495061917215,10.438155364944985,1205.5910976113958,1246.5079147720473
168,2017-03-18,1228.3524828200884,10.313280740056321,1208.1388240071274,1248.5661416330495
169,2017-03-19,1230.7402590639992,13.52294573526684,1204.2357724579867,1257.2447456700118
170,2017-03-20,1232.1236991857602,15.86572120357682,1201.027457037996,1263.2199413335243
171,2017-03-21,1236.1954133116744,10.466873002528919,1215.680719195963,1256.7101074273858
172,2017-03-22,1242.545935909351,10.436424359465684,1222.090920037422,1263.0009517812803
173,2017-03-23,1251.3069992167761,10.332287412546243,1231.056088010269,1271.5579104232834
174,2017-03-24,1249.125999365691,10.241856787609528,1229.0523289271594,1269.1996698042228
175,2017-03-25,1249.4488676269898,10.155443086958611,1229.5445649295048,1269.3531703244748
176,2017-03-26,1248.6674867997224,13.271079112607701,1222.6566497030294,1274.6783238964153
177,2017-03-27,1248.8389539390523,15.562140946293981,1218.33771816198,1279.3401897161245
178,2017-03-28,1254.8387973311717,10.311523169333869,1234.628583293527,1275.0490113688163
179,2017-03-29,1256.4034372779088,10.239441050613284,1236.3345015968857,1276.4723729589318
180,2017-03-30,1250.0920284312738,10.176199350835612,1230.1470442041361,1270.0370126584114
181,2017-03-31,1249.5998836668675,10.089180537856581,1229.8254531791463,1269.3743141545888
182,2017-04-01,1245.04112111306,9.99981163443583,1225.4418504573812,1264.6403917687387
183,2017-04-02,1246.4338094980785,13.069640562377362,1220.817784704935,1272.049834291222
184,2017-04-03,1246.2042722211663,15.306074520361058,1216.2049174165725,1276.2036270257602
185,2017-04-04,1248.2643500387098,10.154291318584534,1228.3623047657563,1268.1663953116633
186,2017-04-05,1255.7136582288829,10.112947124598243,1235.8926460871123,1275.5346703706534
187,2017-04-06,1247.853590768497,10.094660708729508,1228.0684193432355,1267.6387621937586
188,2017-04-07,1251.8907586529394,10.008809791246616,1232.2738519339841,1271.5076653718947
189,2017-04-08,1262.284005567862,9.816311432744977,1243.0443886986532,1281.523622437071
190,2017-04-09,1264.8324689288982,13.560899430776331,1238.2535944466067,1291.4113434111896
191,2017-04-10,1265.913869286729,16.74499496208951,1233.094282239729,1298.7334563337292
192,2017-04-11,1246.580324704074,9.878960785758075,1227.2179173593047,1265.9427320488433
193,2017-04-12,1255.7617618360812,10.407434374131904,1235.3635652913185,1276.1599583808438
194,2017-04-13,1271.0780255387965,10.189596225894226,1251.1067839190387,1291.0492671585544
195,2017-04-14,1285.1506000810496,9.78841617351178,1265.9656569152771,1304.335543246822
196,2017-04-15,1281.439298786599,13.763990143713485,1254.4623738213563,1308.4162237518417
197,2017-04-16,1276.2728588767663,16.95027059444859,1243.0509389834388,1309.494778770094
198,2017-04-17,1276.1755661277186,19.321433558488284,1238.3062522233981,1314.0448800320391
199,2017-04-18,1280.1088919323327,21.08196656993749,1238.7889967319777,1321.4287871326876
200,2017-04-19,1282.366858912884,9.89048973167623,1262.9818552493355,1301.7518625764326
201,2017-04-20,1277.9791683052651,9.930693755060796,1258.5153662038492,1297.442970406681
202,2017-04-21,1278.255392239521,9.912018076632247,1258.8281937952117,1297.68259068383
203,2017-04-22,1280.989351231518,9.849661590655808,1261.684369253925,1300.2943332091108
204,2017-04-23,1283.3579414079302,13.500413037649755,1256.8976180777217,1309.8182647381386
205,2017-04-24,1285.6474455110442,16.52785603047736,1253.2534429496454,1318.041448072443
206,2017-04-25,1268.6536822868284,9.878781066793481,1249.2916271847569,1288.0157373888999
207,2017-04-26,1266.2812910384275,9.797901739668173,1247.0777565046155,1285.4848255722395
208,2017-04-27,1261.9750052725853,9.731372162141712,1242.901866314632,1281.0481442305388
209,2017-04-28,1264.9913166116005,9.755366144533689,1245.8711503123131,1284.1114829108878
210,2017-04-29,1267.2246551556686,9.651975772213474,1248.3071302624771,1286.1421800488602
211,2017-04-30,1267.3565930498648,13.181781896702201,1241.5207752802664,1293.1924108194632
212,2017-05-01,1265.0873829552083,16.44624584569051,1232.8533334167635,1297.3214324936532
213,2017-05-02,1264.7172294112627,18.91137648217547,1227.651612608121,1301.7828462144043
214,2017-05-03,1256.712007288854,9.703045867746882,1237.69438684773,1275.7296277299781
215,2017-05-04,1252.3443066382863,9.658505930999894,1233.41398286906,1271.2746304075126
216,2017-05-05,1230.8732076357373,10.01245724966517,1211.2491520296467,1250.497263241828
217,2017-05-06,1228.3297205247322,9.867029232472106,1208.990698594683,1247.6687424547815
218,2017-05-07,1230.3105507469836,13.265179974540933,1204.3112757484414,1256.3098257455258
219,2017-05-08,1229.2425214637801,16.07717666832176,1197.7318342207818,1260.7532087067784
220,2017-05-09,1226.5634254304605,9.894589747058216,1207.170385884427,1245.9564649764939
221,2017-05-10,1217.290304228314,9.872537883084583,1197.940485541461,1236.640122915167
222,2017-05-11,1219.5312933584685,9.890375481850722,1200.146513620463,1238.9160730964738
223,2017-05-12,1222.1495180990914,9.77820624610027,1202.9845860233304,1241.3144501748525
224,2017-05-13,1229.700373693541,9.700217225340857,1210.6882972896578,1248.7124500974242
225,2017-05-14,1229.7231781994,13.09865892638013,1204.050278457921,1255.3960779408792
226,2017-05-15,1229.513138486021,15.944727524943517,1198.2620467938273,1260.7642301782148
227,2017-05-16,1234.5079071417726,9.765033547737032,1215.3687930803826,1253.6470212031627
228,2017-05-17,1236.1082689413658,9.72630236075162,1217.0450666115457,1255.171471271186
229,2017-05-18,1257.2065966897749,9.892603173884535,1237.8174507556146,1276.5957426239352
230,2017-05-19,1257.9908843651785,9.771348728364279,1238.8393927772033,1277.1423759531538
231,2017-05-20,1251.0570969789146,9.729485850301737,1231.9876551242312,1270.126538833598
232,2017-05-21,1251.968027393751,13.075467990443117,1226.3405810514762,1277.595473736026
233,2017-05-22,1254.4666261659854,15.80286072447677,1223.4935882933084,1285.4396640386624
234,2017-05-23,1260.2405860889235,9.788580608281547,1241.0553206369245,1279.4258515409224
235,2017-05-24,1260.869523791351,9.756421569915261,1241.7472888963273,1279.9917586863746
236,2017-05-25,1253.4187873055685,9.801952614440774,1234.2073132030964,1272.6302614080405
237,2017-05-26,1254.6941349810868,9.761254003063453,1235.562428691135,1273.8258412710386
238,2017-05-27,1264.6274663928245,9.665151986503142,1245.6841165941726,1283.5708161914765
239,2017-05-28,1263.6618457378386,12.950793457451837,1238.278756990016,1289.044934485661
240,2017-05-29,1262.0149517521959,15.531094423665994,1231.5745660413197,1292.455337463072
241,2017-05-30,1261.7134810710643,17.384106904114933,1227.641257635605,1295.7857045065236
242,2017-05-31,1263.2203968636468,9.736529030827995,1244.1371506287953,1282.3036430984982
243,2017-06-01,1266.872766746109,9.734312564127812,1247.7938647061626,1285.9516687860553
244,2017-06-02,1266.009116742573,9.747164378194674,1246.9050256099197,1285.1132078752264
245,2017-06-03,1274.596574649802,9.62104454878997,1255.7396738405182,1293.453475459086
246,2017-06-04,1275.2244499260978,12.845973488274392,1250.0468045427235,1300.402095309472
247,2017-06-05,1274.6067483479142,15.388292969316797,1244.4462483445022,1304.767248351326
248,2017-06-06,1279.8160926792664,9.653369309595938,1260.8958365029941,1298.7363488555386
249,2017-06-07,1292.6088162502633,9.703146672292961,1273.5909982358594,1311.6266342646672
250,2017-06-08,1290.1976260521722,9.740352246096737,1271.1068864530887,1309.2883656512556
251,2017-06-09,1276.4853702263565,9.747762144110261,1257.3801074940375,1295.5906329586755
252,2017-06-10,1269.7949203156932,9.644823076340412,1250.891414448805,1288.6984261825812
253,2017-06-11,1273.5577223336563,12.924332736561485,1248.2264956457839,1298.8889490215288
254,2017-06-12,1275.0906003648774,15.357298040929258,1244.9908493048085,1305.1903514249464
255,2017-06-13,1265.2967037001945,9.7994779204781,1246.090079908762,1284.503327491627
256,2017-06-14,1260.0418267587404,9.825122072050195,1240.7849413538124,1279.2987121636684
257,2017-06-15,1271.584433536081,9.77093828994172,1252.4337463926317,1290.7351206795302
258,2017-06-16,1254.451476709258,9.763353388459846,1235.3156556995395,1273.5872977189765
259,2017-06-17,1253.9696477974335,9.667877678215788,1235.0209557411918,1272.9183398536752
260,2017-06-18,1253.9721248662872,12.48251030209995,1229.506854237521,1278.4373954950534
261,2017-06-19,1253.3210231087228,14.48841613190129,1224.924249297167,1281.7177969202785
262,2017-06-20,1249.3631236901724,9.80403426477942,1230.1475696280081,1268.5786777523367
263,2017-06-21,1243.1916544008488,9.822291605777338,1223.9403166078753,1262.4429921938224
264,2017-06-22,1243.6132872675942,9.75014959012938,1224.5033452270627,1262.7232293081256
265,2017-06-23,1249.0409306461806,9.648393108100977,1230.1304276456183,1267.951433646743
266,2017-06-24,1253.908227770377,9.5704695752355,1235.150452087779,1272.6660034529748
267,2017-06-25,1251.7794218661536,12.391095525850941,1227.4933209064905,1276.0655228258167
268,2017-06-26,1251.4942366594498,14.36123354224289,1223.346736143085,1279.6417371758146
269,2017-06-27,1245.3796794368925,9.711584599640618,1226.345323388783,1264.414035485002
270,2017-06-28,1249.9970640053257,9.717557360798923,1230.9510015604576,1269.0431264501938
271,2017-06-29,1248.4173052140432,9.656570390675778,1229.4907750341426,1267.3438353939437
272,2017-06-30,1245.2898405981346,9.563366558086193,1226.5459865733308,1264.0336946229384
273,2017-07-01,1243.393837018634,9.471836050519437,1224.8293794921478,1261.9582945451202
274,2017-07-02,1244.3237982770318,12.222123935295716,1220.3688755492672,1268.2787210047964
275,2017-07-03,1243.9838914545999,14.147907951009296,1216.2545014140337,1271.713281495166
276,2017-07-04,1230.5218078167725,9.617828139643594,1211.6712110535752,1249.3724045799697
277,2017-07-05,1223.2934707659479,9.633622288449045,1204.4119180399255,1242.1750234919703
278,2017-07-06,1219.6124216700675,9.521746438017482,1200.9501415816308,1238.2747017585043
279,2017-07-07,1221.2047974020907,9.453500751595643,1202.676276401141,1239.7333184030404
280,2017-07-08,1213.8271564152585,9.408065132360825,1195.3876875916242,1232.2666252388929
281,2017-07-09,1210.962027023349,12.184328635224338,1187.0811817225092,1234.8428723241889
282,2017-07-10,1209.7419301748957,14.149993327759146,1182.0084528710058,1237.4754074787857
283,2017-07-11,1210.0101312504514,9.525595065502928,1191.3403079907532,1228.6799545101496
284,2017-07-12,1211.2379092064941,9.530135377174888,1192.5591870994404,1229.916631313548
285,2017-07-13,1217.5470859339075,9.471087546303465,1198.984095448727,1236.110076419088
286,2017-07-14,1219.968879278821,9.35735937109615,1201.6287919210743,1238.308966636568
287,2017-07-15,1229.1823143282365,9.319951250929796,1210.9155455387452,1247.449083117728
288,2017-07-16,1230.8563510962426,12.086121191132003,1207.1679888488375,1254.5447133436478
289,2017-07-17,1231.8609270288591,14.080750391057816,1204.2631633870876,1259.4586906706306
290,2017-07-18,1236.7053976300715,9.459751901557002,1218.1646246003354,1255.2461706598076
291,2017-07-19,1241.474278214141,9.455621848286237,1222.9415999400699,1260.006956488212
292,2017-07-20,1244.3556719478786,9.382158497314052,1225.9669791958966,1262.7443646998606
293,2017-07-21,1239.9813881033426,9.28399796453258,1221.7850864603156,1258.1776897463697
294,2017-07-22,1248.9333866615327,9.251731652712946,1230.8003258275862,1267.0664474954792
295,2017-07-23,1247.9566810527926,11.962497620395103,1224.5106165516722,1271.402745553913
296,2017-07-24,1248.1542665705508,13.919127232744714,1220.8732784981405,1275.4352546429611
297,2017-07-25,1253.8366010793752,9.40044735416,1235.4120628266567,1272.2611393320938
298,2017-07-26,1254.6935344124386,9.388292902673433,1236.2928184468856,1273.0942503779916
299,2017-07-27,1249.423752969996,9.34837099673895,1231.101282502269,1267.746223437723
300,2017-07-28,1260.8368358419418,9.259616862082959,1242.6883202816193,1278.9853514022643
301,2017-07-29,1264.3084647238475,9.19913671004911,1246.278488083291,1282.338441364404
302,2017-07-30,1264.6304657474336,11.867368203857469,1241.3708514765972,1287.89008001827
303,2017-07-31,1265.5757945078244,13.754472298519657,1238.617524176372,1292.5340648392769
304,2017-08-01,1268.6086509209247,9.372684882974335,1250.238526111852,1286.9787757299973
305,2017-08-02,1271.425380399446,9.358489809130152,1253.083077423866,1289.7676833750263
306,2017-08-03,1271.5883547627134,9.268468220477848,1253.4224908587228,1289.754218666704
307,2017-08-04,1269.3404748404123,9.141329431048625,1251.423798384741,1287.2571512960835
308,2017-08-05,1261.2439420092749,9.108125106463053,1243.3923448339222,1279.0955391846276
309,2017-08-06,1261.9274167665428,11.805385371105562,1238.7892866155598,1285.0655469175258
310,2017-08-07,1262.2053901010474,13.717683584655456,1235.3192243238063,1289.0915558782885
311,2017-08-08,1256.4354370423425,9.264578855537565,1238.2771961535575,1274.5936779311276
312,2017-08-09,1259.4829245067567,9.268789643336063,1241.31643062554,1277.6494183879734
313,2017-08-10,1266.0720560459374,9.243061352355383,1247.9559886884267,1284.1881234034481
314,2017-08-11,1279.509527319411,9.191304847004982,1261.494900848353,1297.5241537904692
315,2017-08-12,1282.3108988801648,9.130564286271598,1264.4153217205449,1300.2064760397848
316,2017-08-13,1282.3680177467745,11.94169573181772,1258.962724198076,1305.773311295473
317,2017-08-14,1283.7768941173867,13.969103490685946,1256.3979543793296,1311.155833855444
318,2017-08-15,1286.4206202984992,9.251090485503351,1268.2888161291914,1304.552424467807
319,2017-08-16,1276.267952594557,9.301294784567357,1258.0377498072148,1294.4981553818993
320,2017-08-17,1277.873321024962,9.24572205804691,1259.7520387801226,1295.9946032698015
321,2017-08-18,1286.7057584162042,9.178228724333946,1268.7167606746386,1304.6947561577697
