,Date,real_b,predict_b,se_b
119,2017-01-08,908.14,888.1060454283383,20.34092158835769
120,2017-01-09,910.49,916.2136687368053,20.340037055698506
121,2017-01-10,906.05,914.5870001591801,20.26282598822604
122,2017-01-11,785.22,899.2342383232573,20.19370233677468
123,2017-01-12,780.92,815.7040961159636,22.77237242678673
124,2017-01-13,826.29,739.3635984940364,22.875539104698376
125,2017-01-14,817.91,841.4314242301234,23.873758195538567
126,2017-01-15,819.55,811.9390884867373,23.865229494705854
127,2017-01-16,830.5,821.5089592439556,23.77943370510641
128,2017-01-17,903.84,826.0175407035254,23.69610936590911
129,2017-01-18,906.6,894.104867349253,24.549603812560395
130,2017-01-19,895.798875,914.2814831706534,24.476546839791656
131,2017-01-20,893.6210875,893.4647272179768,24.432363675844968
132,2017-01-21,895.64,895.7784587260088,24.3390885970507
133,2017-01-22,918.603625,893.9892644652026,24.247114610800352
134,2017-01-23,922.0736125,916.6863812158463,24.249460401946145
135,2017-01-24,919.97,923.3321376977302,24.163346488156467
136,2017-01-25,893.045625,919.7216435316627,24.07535168417849
137,2017-01-26,915.95625,897.1229658821107,24.095870745166412
138,2017-01-27,915.05,909.6400270782576,24.06129221317346
139,2017-01-28,920.31225,919.591278630206,23.97831528254113
140,2017-01-29,915.933,916.4652519084708,23.89170755175473
141,2017-01-30,912.19,919.2930533640927,23.806363906056013
142,2017-01-31,964.706075,910.4380890412599,23.729299020188765
143,2017-02-01,979.703875,958.0131344180572,24.078803621927772
144,2017-02-02,983.42,982.4167720978537,24.061099408463637
145,2017-02-03,1013.027,981.7208694508113,23.977584243425728
146,2017-02-04,1030.999413,1011.228936530105,24.034208652845912
147,2017-02-05,1034.07,1031.8936098844247,24.005855931517576
148,2017-02-06,1024.01375,1035.3010354976407,23.92760163868172
149,2017-02-07,1050.11,1025.9561381808444,23.867353496409358
150,2017-02-08,1052.84,1046.4140349609852,23.862526961198892
151,2017-02-09,976.103,1056.7731443451162,23.790675048053032
152,2017-02-10,999.1035,983.1623826740367,24.579484127053355
153,2017-02-11,997.59,990.0364573260428,24.530770822399763
154,2017-02-12,1000.604625,1003.3605654713133,24.45744666297199
155,2017-02-13,999.877375,995.4598852944774,24.380009043250066
156,2017-02-14,1001.2,1004.485009330054,24.280942250023237
157,2017-02-15,1012.325988,998.2576235425952,24.225700401428906
158,2017-02-16,1035.208125,1012.2640260982636,24.174858759111785
159,2017-02-17,1035.2,1031.4619015425749,24.16642820024191
160,2017-02-18,1056.637138,1036.985842263752,24.091853911395674
161,2017-02-19,1052.779286,1053.9073320818288,24.008792562421583
162,2017-02-20,1050.87,1058.0637631329919,23.933468490955267
163,2017-02-21,1123.788429,1050.232277195281,23.869720460236312
164,2017-02-22,1123.2231880000004,1116.0415355497503,24.564157191279875
165,2017-02-23,1130.01,1129.8943008155873,24.49463505511081
166,2017-02-24,1174.86625,1125.9843388367162,24.42106580327998
167,2017-02-25,1150.605714,1174.1142581017868,24.63630569557268
168,2017-02-26,1150.37,1157.4600331633987,24.624434994356733
169,2017-02-27,1190.75195,1147.4422325499825,24.55855735729476
170,2017-02-28,1187.565286,1188.9076041627145,24.709862041019637
171,2017-03-01,1190.89,1191.2542290915244,24.637082735078
172,2017-03-02,1259.410817,1189.7549276831767,24.566704147577056
173,2017-03-03,1285.14,1255.665673400585,24.905142075275695
174,2017-03-04,1287.0,1291.0310116497753,24.929217505603017
175,2017-03-05,1270.9333,1289.821297003356,24.858683501804038
176,2017-03-06,1275.197375,1277.216137332319,24.826656537578696
177,2017-03-07,1279.5,1276.362899154566,24.75568405064065
178,2017-03-08,1157.3933,1284.395771115912,24.687168628092017
179,2017-03-09,1192.469143,1167.1140236045794,26.083587282392568
180,2017-03-10,1192.09,1176.572007905248,26.06990464455292
181,2017-03-11,1179.159875,1173.4039170163733,26.022316565530105
182,2017-03-12,1227.494625,1169.98454591866,25.954382955140122
183,2017-03-13,1227.68,1220.4296608261027,26.21348894234254
184,2017-03-14,1245.370786,1234.0944513226113,26.146683085506343
185,2017-03-15,1257.399625,1254.3517070548864,26.087033378225694
186,2017-03-16,1257.0,1264.0966321090596,26.017142114579965
187,2017-03-17,1091.171888,1260.336638388329,25.95248043688766
188,2017-03-18,952.2323625,1100.7774185876212,28.584017986271547
189,2017-03-19,967.69,940.2667345140048,30.75424478947888
190,2017-03-20,1049.0844880000002,964.7662702722406,30.723206664688693
191,2017-03-21,1118.630043,1050.0873497521582,31.184061329715394
192,2017-03-22,1113.0,1148.0990336382683,31.004513284506842
193,2017-03-23,1038.789,1119.4617040527396,30.474376610362807
194,2017-03-24,941.9197143,1036.0853808736535,30.975674975602196
195,2017-03-25,927.93,929.7889973390472,31.938203123954487
196,2017-03-26,956.7863125,945.438133644234,31.8541690681507
197,2017-03-27,1037.22925,986.9832684777663,31.78100427817629
198,2017-03-28,1041.04,1059.3746234907346,31.853517257336332
199,2017-03-29,1040.5755,1020.1629960863104,31.79519696593329
200,2017-03-30,1037.90455,1012.4960582191942,31.74214242060841
201,2017-03-31,1034.74,1020.8719270471995,31.70700908283525
202,2017-04-01,1086.929571,1033.0359219328648,31.64243089052309
203,2017-04-02,1099.169125,1107.5939995257454,31.735670802895555
204,2017-04-03,1079.99,1101.832049947105,31.663242534507226
205,2017-04-04,1141.600363,1063.9320484675825,31.61829699611244
206,2017-04-05,1133.079314,1140.1497802706765,31.94179747724764
207,2017-04-06,1133.53,1125.33037474614,31.867507218752884
208,2017-04-07,1190.45425,1128.7075498645847,31.79561620692729
209,2017-04-08,1181.149838,1197.491904305731,31.9944799962198
210,2017-04-09,1184.03,1178.642013660425,31.936897542307225
211,2017-04-10,1207.744875,1179.9828076158985,31.86309238290367
212,2017-04-11,1226.617038,1207.1617468853447,31.84438259164192
213,2017-04-12,1219.09,1226.1659992205832,31.796768279493516
214,2017-04-13,1180.023713,1215.682780070115,31.725034730105328
215,2017-04-14,1185.260057,1175.6230415280534,31.745560246038146
216,2017-04-15,1170.36,1189.4658929113118,31.67776272410408
217,2017-04-16,1186.927413,1174.9141198135515,31.63148685035971
218,2017-04-17,1205.634875,1191.9351492735275,31.56821188285868
219,2017-04-18,1176.97,1206.356527553265,31.509427210321498
220,2017-04-19,1217.930088,1170.001458472971,31.49978542641702
221,2017-04-20,1241.686325,1217.8724867637347,31.593794752433954
222,2017-04-21,1236.63,1241.339622993897,31.56201715914898
223,2017-04-22,1261.311225,1232.4566279914402,31.49241219976945
224,2017-04-23,1257.988113,1260.1639441840728,31.480977488360296
225,2017-04-24,1240.84,1255.5584468754425,31.4105831395454
226,2017-04-25,1279.414688,1238.6970922747614,31.35595248470043
227,2017-04-26,1309.109875,1283.6105171886345,31.40314562832177
228,2017-04-27,1288.02,1310.693414886319,31.379250087310524
229,2017-04-28,1331.2944289999996,1281.4218975679464,31.34626339522145
230,2017-04-29,1334.9790380000004,1329.8963555473233,31.45027550912761
231,2017-04-30,1333.0,1331.8702295554774,31.38385418079508
232,2017-05-01,1417.172813,1330.3470842292265,31.31575809237939
233,2017-05-02,1452.076288,1421.8894801094675,31.76170994608481
234,2017-05-03,1447.55,1449.6667047280512,31.754085324991536
235,2017-05-04,1508.292125,1437.139210259454,31.685528276299706
236,2017-05-05,1533.3350710000002,1505.6577302338626,31.95223803034352
237,2017-05-06,1518.75,1531.8692045526457,31.93523263966477
238,2017-05-07,1535.868429,1514.917161692534,31.878542994534094
239,2017-05-08,1640.619225,1536.5325506412478,31.84031152469204
240,2017-05-09,1651.1,1648.3965342693966,32.47768873167974
241,2017-05-10,1762.88625,1646.3959508940918,32.41178442679812
242,2017-05-11,1820.990563,1765.7971411036413,33.04230073231151
243,2017-05-12,1829.0,1817.084668847848,33.159194028432324
244,2017-05-13,1771.920013,1831.549914951008,33.10091582554901
245,2017-05-14,1776.3165,1761.11236903156,33.326760575799405
246,2017-05-15,1780.0,1777.0075685452005,33.2725027682135
247,2017-05-16,1739.031975,1788.3638370785238,33.20118649793461
248,2017-05-17,1807.485063,1738.946238185954,33.285978525028575
249,2017-05-18,1783.98,1809.7631954671922,33.498628678936
250,2017-05-19,1961.520488,1780.135904499486,33.47014714945663
251,2017-05-20,2052.909788,1967.272149993817,34.783865466554325
252,2017-05-21,2008.84,2075.477930718582,35.360353769741685
253,2017-05-22,2090.662313,2008.202936029401,35.283968142204316
254,2017-05-23,2287.710288,2094.9917769775325,35.90808107361261
255,2017-05-24,2256.32,2326.397585640433,37.35930452171712
256,2017-05-25,2387.206286,2272.845184655404,37.530298774302416
257,2017-05-26,2211.976857,2420.3393452643377,38.05739752935029
258,2017-05-27,2279.82,2192.6374061901947,39.4146808077066
259,2017-05-28,2192.9808,2289.1314450484947,40.095743650396855
260,2017-05-29,2275.9307,2205.2550936160433,40.426551876883906
261,2017-05-30,2290.02,2256.3298055761293,40.12022768777343
262,2017-05-31,2285.933914,2335.847232822805,40.091090782867454
263,2017-06-01,2399.242671,2295.015276131109,40.44400878598092
264,2017-06-02,2409.93,2394.185633188773,40.85018238416883
265,2017-06-03,2525.765158,2415.5615615043507,40.782786793789214
266,2017-06-04,2516.173143,2527.937155868937,41.23791947263951
267,2017-06-05,2529.53,2525.8283468329896,41.16665513288328
268,2017-06-06,2883.313697,2524.614277493872,41.08948122377925
269,2017-06-07,2664.920863,2884.607588393713,45.36147001899684
270,2017-06-08,2683.03,2753.0644336956207,47.79218626233346
271,2017-06-09,2827.4913,2664.529838522348,47.84580885113584
272,2017-06-10,2845.372857,2783.6816642987524,48.104884894046116
273,2017-06-11,2898.63,2875.1568150716657,47.21605896336962
274,2017-06-12,2657.675063,2927.2989324424248,47.147164704027745
275,2017-06-13,2748.185086,2728.883608468211,48.87063049045847
276,2017-06-14,2706.0,2771.213110149561,49.69872110366986
277,2017-06-15,2442.48025,2738.1434748018864,49.74461805370915
278,2017-06-16,2464.9598140000007,2456.1601919832724,52.79875746387435
279,2017-06-17,2477.94,2477.970011016284,52.705943303001995
280,2017-06-18,2507.389252,2471.372354495033,52.61102808000517
281,2017-06-19,2617.210263,2491.554432779843,52.55831285599513
282,2017-06-20,2600.0,2552.649414405181,51.25737088657372
283,2017-06-21,2671.04325,2667.832080697688,51.245705289008114
284,2017-06-22,2727.288013,2608.377431729264,51.15401911223459
285,2017-06-23,2713.48,2744.413976112642,51.53867836840126
286,2017-06-24,2589.164888,2729.8170037644472,51.477503669797706
287,2017-06-25,2512.366286,2611.6100385140394,51.17749117408529
288,2017-06-26,2502.03,2545.7070987642874,51.973841299105
289,2017-06-27,2517.903114,2466.9974533833342,51.93659242412093
290,2017-06-28,2585.349186,2571.479591407463,51.480075675218636
291,2017-06-29,2558.3,2528.511366225541,51.14211417071658
292,2017-06-30,2477.641375,2602.44449442395,51.31426090397378
293,2017-07-01,2501.191343,2497.540593322416,51.964648442246066
294,2017-07-02,2421.26,2474.9774381060183,51.87671720956779
295,2017-07-03,2561.225429,2449.366763851473,51.87206136961279
296,2017-07-04,2599.729838,2541.331401043427,54.07819381294495
297,2017-07-05,2598.89,2597.072444207769,54.19555201670861
298,2017-07-06,2609.96775,2606.886251531753,54.264953527011954
299,2017-07-07,2491.201214,2612.926047085611,54.06595545363829
300,2017-07-08,2502.86,2534.327020724105,52.12958725354129
301,2017-07-09,2536.238938,2483.220080710693,52.07817765336393
302,2017-07-10,2366.170143,2526.461191165991,52.08342541204483
303,2017-07-11,2327.09,2389.0182909807127,55.034848142910654
304,2017-07-12,2385.748571,2329.3284298677504,55.095924782081404
305,2017-07-13,2354.783417,2369.939870332911,54.95465151290018
306,2017-07-14,2338.49,2353.7484063809798,55.05766065884115
307,2017-07-15,2058.9956,2343.957242962759,54.78756738365241
308,2017-07-16,1931.2143,2088.716412488959,56.710526138113565
309,2017-07-17,1910.96,1930.977732601873,57.26552933867864
310,2017-07-18,2320.12225,1891.9531402089121,57.1839345625551
311,2017-07-19,2264.7657,2295.8620472290077,61.9399016985753
312,2017-07-20,2265.21,2252.981744057895,60.01894828199048
313,2017-07-21,2682.195363,2261.814061445316,61.78979564717657
314,2017-07-22,2807.609857,2607.5008257851696,64.4045706052259
315,2017-07-23,2825.51,2841.709920265186,64.27440679914757
316,2017-07-24,2751.821029,2823.7752156080933,64.183582506386
317,2017-07-25,2560.997917,2825.509948506637,1769.4302002572656
318,2017-07-26,2564.3,2620.316101692625,64.70054016080414
319,2017-07-27,2647.625,2511.8865623648207,64.82501488663243
320,2017-07-28,2781.636583,2672.107840299219,65.07322129843935
321,2017-07-29,2784.8,2773.888419824369,65.77376785268312
322,2017-07-30,2745.955417,2762.4301872104993,65.16510579662614
323,2017-07-31,2866.4316670000007,2789.9628341184675,65.16192648366903
324,2017-08-01,2862.9,2815.124463858001,65.17908289719776
325,2017-08-02,2693.633983,2894.2129197801314,65.01033293796765
326,2017-08-03,2794.117717,2699.3722284850896,65.86571004232209
327,2017-08-04,2790.0,2766.916537662069,65.96660199573822
328,2017-08-05,3218.115017,2815.8617547857093,65.88092388931136
329,2017-08-06,3252.562533,3162.307144783547,69.69718104904884
330,2017-08-07,3210.2,3261.546341274121,70.03042890495273
331,2017-08-08,3457.374333,3246.68411944348,68.68276315721987
332,2017-08-09,3357.326317,3382.99478972979,69.81858399741196
333,2017-08-10,3340.28,3423.071942889967,69.7224517891764
334,2017-08-11,3632.506667,3317.142456485586,69.77898387028372
335,2017-08-12,3852.802914,3580.056854709191,71.61216383535401
336,2017-08-13,3868.52,3886.514436412358,72.89686306254977
337,2017-08-14,4282.992,3835.71140899439,72.87253806088674
338,2017-08-15,4217.028329,4302.417636081043,76.68265471767819
339,2017-08-16,4179.97,4194.829750617754,76.70112497826649
340,2017-08-17,4328.725717,4203.255556848963,76.59027456848959
341,2017-08-18,4130.440067,4308.960350478244,76.76294956846449
342,2017-08-19,4104.71,4131.732089822316,77.23579996107233
343,2017-08-20,4157.958033,4136.528210037261,77.13360936740881
344,2017-08-21,4043.722,4109.865501056037,77.02905475204544
345,2017-08-22,3986.28,4088.9968796845833,76.99343737986112
346,2017-08-23,4174.95,3963.146016873673,77.08086664224545
347,2017-08-24,4340.3167170000015,4177.684744791442,77.79282958344263
348,2017-08-25,4331.77,4343.747837654349,78.15731356929706
349,2017-08-26,4360.513317,4313.876996606022,78.0463071767272
350,2017-08-27,4354.308333,4386.237820262175,77.97761980361719
351,2017-08-28,4339.05,4327.038402916951,77.88318424014318
352,2017-08-29,4607.98545,4360.937205125098,77.77561012939678
353,2017-08-30,4594.98785,4600.264006634492,78.74638522933391
354,2017-08-31,4582.52,4574.686714495029,78.63554650924732
355,2017-09-01,4911.740017,4621.346908055249,78.52629294009238
356,2017-09-02,4580.3874799999985,4873.393605428191,79.87562843312409
357,2017-09-03,4585.57,4590.617853194579,81.1985591761474
358,2017-09-04,4344.098317,4627.673481928552,81.08710627309901
359,2017-09-05,4488.7201399999985,4278.026902333367,82.27881852239035
360,2017-09-06,4385.02,4571.532998505687,82.87312697284699
361,2017-09-07,4654.6585,4451.109321371153,81.15295835243171
362,2017-09-08,4310.750183,4637.59396727152,81.87589206651045
363,2017-09-09,4312.26,4282.7848746565505,83.61732683177742
364,2017-09-10,4329.955,4347.566691855317,83.51210165563684
365,2017-09-11,4248.090017,4326.749145238884,83.41769386733198
366,2017-09-12,4198.59,4221.026398137721,83.40095836654106
367,2017-09-13,3961.271267,4225.263896887457,83.29292763092742
368,2017-09-14,3319.63,3977.239591112893,84.308061379475
369,2017-09-15,3216.43,3375.102831667895,91.03890820349213
370,2017-09-16,3763.62604,3213.3704654625226,91.18067214689566
371,2017-09-17,3746.060783,3631.668684779208,95.79458970559378
372,2017-09-18,3678.53,3778.665264524156,97.60859539920664
373,2017-09-19,3943.413333,3773.862226949842,93.77673402571692
374,2017-09-20,3977.561667,3820.2384238220034,98.50387717506044
375,2017-09-21,3894.48,3970.336944657858,94.30250867170831
376,2017-09-22,3637.50255,4008.489914136476,94.25259489133987
377,2017-09-23,3776.3869,3555.306246595689,96.02371780515196
378,2017-09-24,3777.62,3763.453513131032,96.57878741435032
379,2017-09-25,3942.555,3855.1831346307345,96.45435436126566
380,2017-09-26,3910.307383,3873.468182943459,96.41616292665016
381,2017-09-27,3881.0,3895.764280504284,96.31051261086529
382,2017-09-28,4201.98905,3962.4765952702337,96.18701681140615
383,2017-09-29,4193.574667,4131.9336153736685,97.06246017731294
384,2017-09-30,4164.27,4168.706012028587,96.73125913983358
385,2017-10-01,4360.7229670000015,4260.266332101029,96.83440670258848
386,2017-10-02,4386.88375,4288.955426384087,96.6052611431457
387,2017-10-03,4394.07,4355.143670340775,97.04335987894079
388,2017-10-04,4225.175,4488.444951892827,96.54753681831572
389,2017-10-05,4338.852,4166.431302383519,97.35944153348363
390,2017-10-06,4318.58,4313.833378730773,97.44641140370344
391,2017-10-07,4376.191667,4392.143469262319,97.48970337959585
392,2017-10-08,4602.2808829999985,4327.392691680046,97.48979331171692
393,2017-10-09,4605.66,4565.800532366201,100.33916047585342
394,2017-10-10,4782.28,4671.730273483408,99.97984970812064
395,2017-10-11,4819.485767,4750.877986314894,100.88441155011051
396,2017-10-12,4822.17,4773.24662981464,99.34838383914331
397,2017-10-13,5563.806567000001,4893.110309141515,99.14540074424158
398,2017-10-14,5739.438733,5506.224683046046,103.94754455136305
399,2017-10-15,5825.99,5680.577866978948,103.65211878345316
400,2017-10-16,5711.2058670000015,5855.533979610549,104.7301016635442
401,2017-10-17,5603.7129399999985,5654.293405572343,104.74759296967926
402,2017-10-18,5594.66,5667.236476262448,104.6965671384487
403,2017-10-19,5727.6335,5547.889971116657,105.36515163870106
404,2017-10-20,5979.45984,5718.5312446205235,107.38618982230331
405,2017-10-21,5986.44,5995.603495469207,105.19361884818687
406,2017-10-22,5983.18455,5938.5251490578385,105.75713657300163
407,2017-10-23,5876.079867,6046.426866025838,104.98094930380869
408,2017-10-24,5900.59,5819.412344843673,105.33671423613144
409,2017-10-25,5669.622533,5933.735327164882,105.57181107690457
410,2017-10-26,5893.138417,5665.926378812143,105.74240423846383
411,2017-10-27,5889.82,5871.377636762717,109.85462994298308
412,2017-10-28,5776.69695,5898.451653781502,109.46929745598057
413,2017-10-29,6155.4340200000015,5737.711177335445,106.7164813690603
414,2017-10-30,6136.49,6135.1580372988465,109.67200247875128
415,2017-10-31,6388.6451670000015,6115.855471266049,109.54401678651622
416,2017-11-01,6665.306683,6404.919219078585,110.18631122350077
417,2017-11-02,6751.98,6619.729651056065,110.76711241575799
418,2017-11-03,7197.72006,6772.416579820498,110.80955229906523
419,2017-11-04,7437.5433170000015,7171.90046428011,112.51866538339745
420,2017-11-05,7365.99,7496.303006245694,112.28968018710695
421,2017-11-06,6989.071667,7405.372337308969,112.32410306738443
422,2017-11-07,7092.127233,6973.03072469857,114.48859497765079
423,2017-11-08,7128.64,7115.790547299341,114.49530594848558
424,2017-11-09,7158.03706,7100.325272800923,114.35765414812973
425,2017-11-10,6719.39785,7182.470277324691,114.25833621191774
426,2017-11-11,6569.22,6750.3070631055325,115.59384390393276
427,2017-11-12,5716.301583,6580.812704051262,115.76809896650751
428,2017-11-13,6550.227533,5645.560349946142,123.22184522690368
429,2017-11-14,6493.63,6481.5942531453065,129.9213630968893
430,2017-11-15,7301.42992,6536.562011152684,128.78519307821378
431,2017-11-16,7815.0307,7347.6624646016835,131.52811007797695
432,2017-11-17,7868.77,7700.508981544138,135.21618575662526
433,2017-11-18,7817.140383,7866.272490231031,132.7093861168458
434,2017-11-19,8007.654067,7916.103884340713,133.5055583373973
435,2017-11-20,8049.72,7908.830380158096,132.7000346933718
436,2017-11-21,8059.8,8027.126335107652,135.26230233135334
437,2017-11-22,8268.035,8153.297455735183,132.74063837932346
438,2017-11-23,8236.72,8186.065024455681,132.56206882718388
439,2017-11-24,8250.978333,8203.446546140356,136.49916871907988
440,2017-11-25,8707.407267,8354.423415671543,136.47223522629278
441,2017-11-26,8768.8,8599.330446026386,138.0299828436564
442,2017-11-27,9718.29505,8728.175813678467,137.88813640178805
443,2017-11-28,9952.50882,9726.76363187998,140.73347559268092
444,2017-11-29,9919.0,9945.66978808227,141.00739252518431
445,2017-11-30,10147.372,9928.228383809655,140.82638986289516
446,2017-12-01,10883.912,10129.225306014612,141.16519341847965
447,2017-12-02,10879.88,10948.227657069796,145.20099354338444
448,2017-12-03,11332.622,11075.044099770688,145.06668854603382
449,2017-12-04,11584.83,11393.093036534476,145.35327396540242
450,2017-12-05,11591.22,11818.615290966229,145.45344567266432
451,2017-12-06,13540.98,11680.090886538545,145.67028171078888
452,2017-12-07,16501.97167,13663.810586296246,167.77517634439585
453,2017-12-08,16860.88,17789.809141807556,205.0603920779445
454,2017-12-09,15142.83415,17373.132209548363,206.20209622433399
455,2017-12-10,14869.805,13814.006421773516,223.2820252392617
456,2017-12-11,15068.95,15109.502991637286,223.1123224324288
457,2017-12-12,17276.393330000006,14941.87202687294,222.87736307384583
458,2017-12-13,16808.36667,17948.96890107281,232.1936036295523
459,2017-12-14,16252.31,15579.362349370913,236.33848258064938
460,2017-12-15,17771.9,15578.399153595732,237.96594474243503
461,2017-12-16,19498.68333,18925.253133950857,252.736565009342
462,2017-12-17,19279.9,19794.756366100977,253.34120286790855
463,2017-12-18,18961.85667,17950.45498471031,253.8933214995896
464,2017-12-19,17737.11167,19152.026174195118,266.62885834029714
465,2017-12-20,17382.94,18354.4664141994,260.374977510461
466,2017-12-21,16047.51,17920.77597820574,263.2167162558376
