,Date,Value
163,2017-03-16,1266.2493140719796
164,2017-03-17,1263.2474527440186
165,2017-03-18,1118.7611423044552
166,2017-03-19,944.0812791593895
167,2017-03-20,981.6200337811671
168,2017-03-21,1058.58060026409
169,2017-03-22,1124.2101181102967
170,2017-03-23,1119.893331123245
171,2017-03-24,1026.1792739443863
172,2017-03-25,931.6967075012236
173,2017-03-26,946.791160648902
174,2017-03-27,988.9883442528034
175,2017-03-28,1062.847316510606
176,2017-03-29,1024.3422883679743
177,2017-03-30,1015.8769260555059
178,2017-03-31,1023.188730144611
179,2017-04-01,1034.4679786896438
180,2017-04-02,1109.4723423156047
181,2017-04-03,1105.0544231491451
182,2017-04-04,1068.101869570144
183,2017-04-05,1143.5613941035679
184,2017-04-06,1128.0626021478488
185,2017-04-07,1130.998214182177
