,Date,Value
368,2017-10-04,4488.42629
369,2017-10-05,4166.002249
370,2017-10-06,4313.308272
371,2017-10-07,4392.132434
372,2017-10-08,4327.464981
373,2017-10-09,4565.340772
374,2017-10-10,4670.181512
375,2017-10-11,4750.336636
376,2017-10-12,4785.365138
377,2017-10-13,4890.974615
378,2017-10-14,5506.273765
379,2017-10-15,5678.944872
380,2017-10-16,5854.839601
381,2017-10-17,5655.042691
382,2017-10-18,5666.832123
383,2017-10-19,5546.448291
384,2017-10-20,5718.531219
385,2017-10-21,5995.557241
386,2017-10-22,5936.952496
387,2017-10-23,6046.395091
388,2017-10-24,5819.449914
389,2017-10-25,5933.735039
390,2017-10-26,5665.846725
391,2017-10-27,5871.377357
392,2017-10-28,5898.451784
393,2017-10-29,5737.715711
394,2017-10-30,6135.158221
395,2017-10-31,6115.855468
396,2017-11-01,6404.916194
397,2017-11-02,6619.729635
398,2017-11-03,6772.408515
399,2017-11-04,7171.900868
400,2017-11-05,7496.302838
401,2017-11-06,7405.361423
402,2017-11-07,6973.030807
403,2017-11-08,7115.790513
404,2017-11-09,7100.325229
405,2017-11-10,7182.470212
406,2017-11-11,6750.308292
407,2017-11-12,6580.813095
408,2017-11-13,5645.559941
409,2017-11-14,6481.59396
410,2017-11-15,6536.561999
411,2017-11-16,7347.052887
412,2017-11-17,7704.501393
413,2017-11-18,7867.255459
414,2017-11-19,7933.084522
415,2017-11-20,7913.757207
416,2017-11-21,8024.699954
417,2017-11-22,8153.706046
418,2017-11-23,8185.858218
419,2017-11-24,8203.619071
420,2017-11-25,8353.924394
421,2017-11-26,8588.160942
422,2017-11-27,8728.519933
423,2017-11-28,9726.768957
424,2017-11-29,9945.37227
425,2017-11-30,9928.100451
426,2017-12-01,10127.90372
427,2017-12-02,10948.16708
428,2017-12-03,11075.0442
429,2017-12-04,11393.09268
430,2017-12-05,11818.58154
431,2017-12-06,11680.09152
432,2017-12-07,13663.81096
433,2017-12-08,17789.96737
434,2017-12-09,17373.13638
435,2017-12-10,13814.00664
436,2017-12-11,15109.42105
437,2017-12-12,14941.87259
438,2017-12-13,17948.96882
439,2017-12-14,15579.36268
440,2017-12-15,15578.39636
441,2017-12-16,18925.25322
442,2017-12-17,19794.78585
443,2017-12-18,17950.42463
444,2017-12-19,19152.02619
445,2017-12-20,18354.46642
446,2017-12-21,17920.77597
447,2017-12-22,15522.26328
448,2017-12-23,15364.07998
449,2017-12-24,13890.46956
450,2017-12-25,14148.57222
451,2017-12-26,14043.04744
452,2017-12-27,13488.22389
453,2017-12-28,15997.29494
454,2017-12-29,14096.24753
455,2017-12-30,13952.22254
456,2017-12-31,13298.14708
457,2018-01-01,14475.91154
458,2018-01-02,13465.4576
459,2018-01-03,14977.68799
460,2018-01-04,15321.27721
461,2018-01-05,14968.00492
462,2018-01-06,17307.31026
463,2018-01-07,17639.56841
464,2018-01-08,16897.66698
465,2018-01-09,15295.43896
466,2018-01-10,15203.60871
467,2018-01-11,14762.37214
468,2018-01-12,12840.74082
469,2018-01-13,13747.15453
470,2018-01-14,14291.93899
471,2018-01-15,13780.59577
472,2018-01-16,13631.10578
473,2018-01-17,13732.21995
474,2018-01-18,10848.19752
475,2018-01-19,10896.68333
476,2018-01-20,11366.74327
477,2018-01-21,13284.52489
478,2018-01-22,11026.08705
479,2018-01-23,11438.21355
480,2018-01-24,11607.04328
481,2018-01-25,11581.48382
482,2018-01-26,11192.75732
483,2018-01-27,10560.76962
484,2018-01-28,11811.51026
485,2018-01-29,11482.99774
486,2018-01-30,10925.71933
487,2018-01-31,10037.57029
488,2018-02-01,10292.44567
489,2018-02-02,9208.771647
490,2018-02-03,9188.345523
491,2018-02-04,8903.901264
492,2018-02-05,8147.843114
493,2018-02-06,6448.190677
494,2018-02-07,6879.283921
495,2018-02-08,8406.985174
496,2018-02-09,8075.936224
497,2018-02-10,7871.254913
498,2018-02-11,8292.847393
499,2018-02-12,8673.839915
500,2018-02-13,8065.2774
501,2018-02-14,8647.277497
502,2018-02-15,9421.015128
503,2018-02-16,9441.201585
504,2018-02-17,10205.90607
505,2018-02-18,11067.22359
506,2018-02-19,11094.15567
507,2018-02-20,11121.29932
508,2018-02-21,11601.39386
509,2018-02-22,11416.46758
510,2018-02-23,9907.876357
511,2018-02-24,10195.22501
512,2018-02-25,10139.7308
513,2018-02-26,9670.90509
514,2018-02-27,10327.45365
515,2018-02-28,10250.97383
516,2018-03-01,10450.85599
517,2018-03-02,11024.46189
518,2018-03-03,10857.9455
519,2018-03-04,11383.41725
520,2018-03-05,11469.6972
521,2018-03-06,11431.9825
522,2018-03-07,10775.85671
523,2018-03-08,10142.71066
524,2018-03-09,9850.635104
525,2018-03-10,9095.237691
526,2018-03-11,8768.401332
527,2018-03-12,8738.935462
528,2018-03-13,9207.168435
529,2018-03-14,9187.870612
530,2018-03-15,9099.289397
531,2018-03-16,8311.661068
532,2018-03-17,8563.094191
533,2018-03-18,8278.070348
534,2018-03-19,8143.506996
535,2018-03-20,8457.388061
536,2018-03-21,8607.899013
537,2018-03-22,8918.012093
538,2018-03-23,8722.13188
539,2018-03-24,8718.307477
540,2018-03-25,8636.736118
541,2018-03-26,8642.972325
542,2018-03-27,8454.386753
543,2018-03-28,7831.619543
544,2018-03-29,7981.932465
545,2018-03-30,7978.827259
546,2018-03-31,6860.542769
547,2018-04-01,6932.010163
548,2018-04-02,7014.56967
549,2018-04-03,6974.739147
550,2018-04-04,7401.759633
551,2018-04-05,7508.331039
552,2018-04-06,6692.432595
553,2018-04-07,6695.081963
554,2018-04-08,6615.270542
555,2018-04-09,6996.436777
556,2018-04-10,6770.578677
557,2018-04-11,6671.756596
558,2018-04-12,6965.314026
559,2018-04-13,7824.659762
560,2018-04-14,7956.85059
561,2018-04-15,8064.304834
562,2018-04-16,8400.052823
563,2018-04-17,8301.229877
564,2018-04-18,7791.822256
565,2018-04-19,8200.641825
566,2018-04-20,8174.523356
567,2018-04-21,8940.083923
568,2018-04-22,8730.893239
569,2018-04-23,8839.759148
570,2018-04-24,9029.502788
571,2018-04-25,9578.750159
572,2018-04-26,9635.943416
573,2018-04-27,9242.475949
574,2018-04-28,8973.888195
575,2018-04-29,9037.028823
576,2018-04-30,9336.167402
577,2018-05-01,9252.108042
578,2018-05-02,9240.020179
579,2018-05-03,9226.463705
580,2018-05-04,9649.251476
581,2018-05-05,9761.446403
582,2018-05-06,9793.81196
583,2018-05-07,9626.014471
584,2018-05-08,9636.247279
585,2018-05-09,9213.332835
586,2018-05-10,9316.486128
587,2018-05-11,9331.962449
588,2018-05-12,8400.290398
589,2018-05-13,8464.980237
590,2018-05-14,8419.718995
591,2018-05-15,8691.695964
592,2018-05-16,8454.45513
593,2018-05-17,8479.329904
594,2018-05-18,7998.04197
595,2018-05-19,8375.568225
596,2018-05-20,8180.115542
597,2018-05-21,8480.870488
598,2018-05-22,8503.106557
599,2018-05-23,8406.975537
600,2018-05-24,7563.627767
601,2018-05-25,7581.824714
602,2018-05-26,7640.54259
603,2018-05-27,7342.223567
604,2018-05-28,7356.921277
605,2018-05-29,7352.884968
606,2018-05-30,7461.711056
607,2018-05-31,7384.355405
608,2018-06-01,7376.496419
609,2018-06-02,7564.27326
610,2018-06-03,7647.373525
611,2018-06-04,7620.827046
612,2018-06-05,7453.759013
613,2018-06-06,7614.551317
614,2018-06-07,7655.187919
615,2018-06-08,7656.785816
616,2018-06-09,7583.53751
617,2018-06-10,7629.900755
618,2018-06-11,6694.035401
619,2018-06-12,6893.00544
620,2018-06-13,6924.536541
621,2018-06-14,6246.44287
622,2018-06-15,6655.493944
623,2018-06-16,6721.727988
624,2018-06-17,6492.675315
625,2018-06-18,6425.150562
626,2018-06-19,6397.866938
627,2018-06-20,6649.141568
628,2018-06-21,6913.561755
629,2018-06-22,6579.791906
630,2018-06-23,6353.633492
631,2018-06-24,6166.229387
632,2018-06-25,6208.594951
633,2018-06-26,6197.506344
634,2018-06-27,6189.954396
635,2018-06-28,6004.110431
636,2018-06-29,6136.892055
637,2018-06-30,5892.493322
638,2018-07-01,6235.894184
639,2018-07-02,6512.58667
640,2018-07-03,6462.994965
641,2018-07-04,6623.009463
642,2018-07-05,6610.632772
643,2018-07-06,6607.590391
644,2018-07-07,6554.512174
645,2018-07-08,6595.872927
646,2018-07-09,6734.374685
647,2018-07-10,6717.071512
648,2018-07-11,6476.313953
649,2018-07-12,6445.987542
650,2018-07-13,6436.207848
651,2018-07-14,6241.663353
652,2018-07-15,6382.777123
653,2018-07-16,6256.834152
654,2018-07-17,6560.654143
655,2018-07-18,6879.528563
656,2018-07-19,7219.007018
657,2018-07-20,7417.330573
658,2018-07-21,7425.788393
659,2018-07-22,7205.460833
660,2018-07-23,7467.596854
661,2018-07-24,7706.345496
662,2018-07-25,7700.295345
663,2018-07-26,8399.667002
664,2018-07-27,8140.651044
665,2018-07-28,7837.136107
666,2018-07-29,8353.926131
667,2018-07-30,8102.650822
668,2018-07-31,8200.168479
669,2018-08-01,7848.700983
670,2018-08-02,7391.195157
671,2018-08-03,7672.782866
672,2018-08-04,7415.910556
673,2018-08-05,7089.486115
674,2018-08-06,6991.62263
675,2018-08-07,6895.21964
676,2018-08-08,7013.009097
677,2018-08-09,6649.592847
678,2018-08-10,6350.399074
679,2018-08-11,6456.023681
680,2018-08-12,6152.090701
681,2018-08-13,6288.181337
682,2018-08-14,6335.215787
683,2018-08-15,6259.110438
684,2018-08-16,6386.118437
685,2018-08-17,6333.775354
686,2018-08-18,6290.978859
687,2018-08-19,6456.097361
688,2018-08-20,6416.313633
689,2018-08-21,6481.015566
690,2018-08-22,6380.591997
691,2018-08-23,6598.418599
692,2018-08-24,6345.757754
693,2018-08-25,6659.631151
694,2018-08-26,6740.671187
695,2018-08-27,6733.401099
696,2018-08-28,6699.721463
697,2018-08-29,7031.975939
698,2018-08-30,7097.426612
699,2018-08-31,6891.696746
700,2018-09-01,6972.524449
701,2018-09-02,7053.61227
702,2018-09-03,7279.986655
703,2018-09-04,7231.230838
704,2018-09-05,7237.909707
