,Date,Value
268,2017-10-30,1274.7376805265244
269,2017-10-31,1271.4467129401723
270,2017-11-01,1279.4933144469092
271,2017-11-02,1281.0167248664702
272,2017-11-03,1265.623505335886
273,2017-11-06,1269.704169043295
274,2017-11-07,1274.5311048782453
275,2017-11-08,1283.8351622578443
276,2017-11-09,1285.8163823164184
277,2017-11-10,1286.7521509565142
278,2017-11-13,1280.607098071674
279,2017-11-14,1276.463072372593
280,2017-11-15,1281.7944974194797
281,2017-11-16,1277.6452203235756
282,2017-11-17,1281.639665170508
283,2017-11-20,1284.537509653252
284,2017-11-21,1283.228952071529
285,2017-11-22,1288.2870486406118
286,2017-11-23,1292.186649185618
287,2017-11-24,1292.3333225283814
288,2017-11-27,1296.2640580672758
289,2017-11-28,1292.2031913998076
290,2017-11-29,1283.7531925051185
291,2017-11-30,1279.179980599717
292,2017-12-01,1273.1718139485226
293,2017-12-04,1271.1993261962466
294,2017-12-05,1264.6975880832333
295,2017-12-06,1263.4292895187295
296,2017-12-07,1254.702471659064
297,2017-12-08,1250.890653159733
298,2017-12-11,1246.9774786593825
299,2017-12-12,1240.362561379297
300,2017-12-13,1241.6045102043022
301,2017-12-14,1249.3231408277466
302,2017-12-15,1253.2406747764505
303,2017-12-18,1260.8051708111225
304,2017-12-19,1262.0018482938706
305,2017-12-20,1267.3811587205225
306,2017-12-21,1267.0773430785314
307,2017-12-22,1268.8193108634675
308,2017-12-27,1279.4494582790958
309,2017-12-28,1290.344529792329
310,2017-12-29,1289.813834274167
311,2018-01-02,1312.9841369568678
312,2018-01-03,1317.3159197528778
313,2018-01-04,1318.1481010783223
314,2018-01-05,1320.6165883067215
315,2018-01-08,1321.89380949303
316,2018-01-09,1311.1078036300028
317,2018-01-10,1318.608062613944
318,2018-01-11,1320.3197496634452
319,2018-01-12,1324.7355767068257
320,2018-01-15,1338.601768958095
321,2018-01-16,1334.891483218722
322,2018-01-17,1338.763077748621
323,2018-01-18,1335.168290363209
324,2018-01-19,1337.2115146102535
325,2018-01-22,1332.9730402144487
326,2018-01-23,1332.51746733968
327,2018-01-24,1354.5280481210862
328,2018-01-25,1355.472981135444
329,2018-01-26,1353.5309984580385
330,2018-01-29,1343.6008382947105
331,2018-01-30,1344.1646312403998
332,2018-01-31,1343.5508138309763
333,2018-02-01,1339.9046786928955
334,2018-02-02,1329.8522673515686
335,2018-02-05,1332.6717769506479
336,2018-02-06,1330.7964432532065
337,2018-02-07,1325.1079371744156
338,2018-02-08,1315.970421085033
339,2018-02-09,1314.66879008261
340,2018-02-12,1321.9663960143762
341,2018-02-13,1325.0253837930215
342,2018-02-14,1335.7160974674377
343,2018-02-15,1352.5806882354923
344,2018-02-16,1353.4412453727211
345,2018-02-19,1349.8664233070626
346,2018-02-20,1342.185381507415
347,2018-02-21,1332.3563292109461
348,2018-02-22,1328.5600617554444
349,2018-02-23,1326.3659477626275
350,2018-02-26,1334.3029342264447
351,2018-02-27,1322.2420270572318
352,2018-02-28,1314.9917374222914
353,2018-03-01,1305.7156519712364
354,2018-03-02,1325.558665746874
355,2018-03-05,1321.1217339023667
356,2018-03-06,1331.9749692834978
357,2018-03-07,1328.4868919442513
358,2018-03-08,1319.4651985167513
359,2018-03-09,1318.9157258438702
360,2018-03-12,1317.5935965837195
361,2018-03-13,1321.9612002285937
362,2018-03-14,1323.7181657341666
363,2018-03-15,1315.1896605020484
364,2018-03-16,1310.47345913518
365,2018-03-19,1313.04674483861
366,2018-03-20,1310.819252417309
367,2018-03-21,1321.008269702116
368,2018-03-22,1328.3856576116953
369,2018-03-23,1346.7845275403897
370,2018-03-26,1353.7858489573523
371,2018-03-27,1343.7794207474647
372,2018-03-28,1335.0826387752684
373,2018-03-29,1323.2890056453116
374,2018-04-03,1333.9993246741874
375,2018-04-04,1335.0094272874107
